,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.0619865571321882,0.0,0.003547423450336072,0.0011202389843166542,0.018297236743838687,0.0005601194921583271,0.0,0.004107542942494399,0.0028005974607916355,0.016616878267363706,0.4919716206123973,0.0007468259895444362,0.0026138909634055266,0.0033607169529499626,0.008401792382374906,0.005041075429424944,0.0,0.006908140403286034,0.0011202389843166542,0.0,0.029686333084391336,0.01717699775952203,0.27875280059746077,0.0011202389843166542,0.03379387602688574,0.0014936519790888724,0.0009335324869305452,0.00784167289021658
Power Disk,0.17230893979322928,0.002027163997567403,0.0,0.0008108655990269613,0.009730387188323536,0.007905939590512872,0.0,0.0014190147982971822,0.010338536387593756,0.03831339955402392,0.00648692479221569,0.6468680316237584,0.027569430366916683,0.0,0.0036488951956213257,0.00020271639975674033,0.0,0.00040543279951348065,0.0010135819987837015,0.00020271639975674033,0.0008108655990269613,0.00040543279951348065,0.0034461787958645854,0.0,0.042165011149401986,0.011554834786134198,0.007905939590512872,0.004459760794648287
Power Sphere,0.04271432899121479,0.0024235080278703423,0.0004544077552256892,0.034534989397152376,0.023326264768252045,0.0006058770069675856,0.005755831566192063,0.021054225992123598,0.006058770069675856,0.034686458648894275,0.009845501363223265,0.027870342320508938,0.5134807634050288,0.0037867312935474097,0.008330808845804302,0.0009088155104513784,0.0,0.0009088155104513784,0.004544077552256892,0.0,0.0003029385034837928,0.0,0.004695546803998789,0.0,0.159345652832475,0.04453196001211754,0.034686458648894275,0.015146925174189639
Sphere 4-Finger,0.0014344262295081967,0.0,0.009631147540983606,0.0004098360655737705,0.03831967213114754,0.0006147540983606558,0.0,0.000819672131147541,0.002663934426229508,0.005122950819672131,0.0,0.00020491803278688525,0.00020491803278688525,0.8280737704918033,0.000819672131147541,0.0,0.0,0.0004098360655737705,0.0028688524590163933,0.0,0.00819672131147541,0.0,0.01209016393442623,0.0,0.06659836065573771,0.015368852459016393,0.005942622950819672,0.00020491803278688525
Sphere 3-Finger,0.008660994864719858,0.0012263355560665286,0.02751590403924274,0.02935540737334253,0.009197516670498965,0.0007664597225415804,0.0011496895838123706,0.008814286809228175,0.007741243197669962,0.03533379320916686,0.018701617230014563,0.005211926113282747,0.004752050279757798,0.0015329194450831609,0.5100022993791676,0.009657392504023914,0.0006131677780332643,0.005365218057791063,0.019468076952556142,0.0006898137502874224,0.0028359009734038477,0.0007664597225415804,0.03732658848777497,0.0016862113895914769,0.023760251398788994,0.010807082087836284,0.012340001532919444,0.20472139189085614
Lateral,0.0,0.010374143290513465,0.0023969139732594284,0.01254634657877982,0.0012359087674618928,0.002097299726602,0.0003370660274896071,0.01808921014194225,0.09610126961537022,0.00041196958915396426,0.0003370660274896071,0.00078648739747575,0.0005617767124826786,0.0,0.002696528219916857,0.8165237257031572,0.008913523838058499,0.0017602336991123927,0.006479158083966893,0.0017227819182802143,0.0005992284933148571,0.012958316167933786,0.0010111980824688213,0.0003370660274896071,0.0005992284933148571,0.00018725890416089285,0.0,0.0009362945208044643
Stick,0.0,0.031936127744510975,0.011643379906852961,0.0,0.0,0.0,0.00033266799733865603,0.020292747837658016,0.3310046573519627,0.0,0.0,0.0013306719893546241,0.0,0.0,0.0026613439787092482,0.17831004657351962,0.23486360612109114,0.003659347970725216,0.0795076513639388,0.02661343978709248,0.02162341982701264,0.039587491683300065,0.0053226879574184965,0.0053226879574184965,0.0026613439787092482,0.0,0.0,0.00332667997338656
Adduction Grip,0.019011406844106463,0.0,0.021603871413757345,0.013653646733494642,0.0032837884548911167,0.0,0.0,0.006567576909782233,0.02488765986864846,0.024196335983408226,0.0067404078810922915,0.0,0.00017283097131005876,0.003629450397511234,0.030245419979260283,0.02644313861043899,0.0,0.6418942274455582,0.032837884548911164,0.006567576909782233,0.00829588662288282,0.00276529554096094,0.00985136536467335,0.03508468717594193,0.006567576909782233,0.0005184929139301763,0.002938126512270999,0.07224334600760456
Writing Tripod,0.003660958054107719,0.012161826756018863,0.02314470091834202,0.008562918838421444,0.004157359146190122,0.014147431124348473,0.0023579051873914123,0.010424422933730455,0.06968230330106726,0.0026061057334326137,0.0,0.0009307520476545049,0.0004964010920824026,0.0014892032762472078,0.001365103003226607,0.05423181931000248,0.021531397369074213,0.003226607098535617,0.5718540580789278,0.02128319682303301,0.0375403325887317,0.00390915860014892,0.01526433358153388,0.027550260610573342,0.0022338049143708115,0.00018615040953090097,0.010486473070240754,0.07551501613303549
Lateral Tripod,0.004103165298944901,0.027549824150058615,0.015631105900742476,0.004103165298944901,0.009769441187964049,0.025595935912465808,0.008206330597889801,0.008987885892926924,0.10082063305978899,0.0062524423602969914,0.0025400547088706526,0.0,0.0,0.0009769441187964048,0.0025400547088706526,0.014458772958186792,0.029894490035169988,0.006643220007815553,0.3151621727237202,0.20926143024618993,0.03419304415787417,0.005470887065259867,0.0017584994138335288,0.09613130128956623,0.0027354435326299334,0.0,0.0011723329425556857,0.06604142243063697
Palmar Pinch,0.0014245014245014246,0.000899685110211426,0.003148897885739991,0.0051731893837157,0.002699055330634278,0.001349527665317139,0.0,0.00149947518368571,0.024891288049182787,0.000899685110211426,0.005473084420452841,0.0,7.49737591842855e-05,0.004273504273504274,0.000599790073474284,0.000599790073474284,0.007197480881691408,0.0003748687959214275,0.032088768930874194,0.001049632628579997,0.6834607887239467,0.053756185335132704,0.13255360623781676,0.008621982306192832,0.010796221322537112,0.0026240815714499927,0.004873294346978557,0.009596641175588543
Tip Pinch,0.0011182555213866368,0.0029354207436399216,0.006429969247973162,0.012580374615599665,0.0037741123846798995,0.002096729102599944,0.0006989097008666481,0.0026558568632932627,0.01397819401733296,0.002516074923119933,0.005311713726586525,0.0004193458205199888,0.0004193458205199888,0.0002795638803466592,0.001817165222253285,0.17570589879787532,0.01062342745317305,0.021386636846519428,0.04207436399217221,0.008806262230919765,0.15306122448979592,0.42675426334917527,0.03452613922281241,0.05046128040257199,0.004892367906066536,0.0001397819401733296,0.0023762929829466034,0.012161028795079677
Inferior Pincer,0.006038647342995169,0.003978402955385053,0.008454106280193236,0.00021312872975277067,0.014847968172776357,0.0006393861892583121,0.00014208581983518045,0.008169934640522876,0.002486501847115658,0.0056123898834896276,0.08496732026143791,0.0007104290991759022,0.0008525149190110827,0.005470304063654448,0.002841716396703609,0.004901960784313725,0.0009946007388462632,0.0014919011082693947,0.005470304063654448,7.104290991759022e-05,0.11011651037226484,0.015913611821540212,0.657075873827792,7.104290991759022e-05,0.04120488775220233,0.0036231884057971015,0.0012787723785166241,0.0123614663256607
Prismatic 3 Finger,0.0015930485155684288,0.008254887762490948,0.007965242577842143,0.011006517016654598,0.0034757422157856628,0.00941346850108617,0.001448225923244026,0.003765387400434468,0.05908761766835626,0.0023171614771904415,0.002172338884866039,0.0005792903692976104,0.0010137581462708182,0.001448225923244026,0.0024619840695148444,0.0026068066618392467,0.00999275887038378,0.019840695148443156,0.15438088341781317,0.03794351918899348,0.12498189717595945,0.01708906589427951,0.004779145546705286,0.35423606082548875,0.004055032585083273,0.0023171614771904415,0.023171614771904415,0.12860246198406952
Precision Disk,0.004939928035616271,0.0018905897420259804,0.00817222662682198,0.010977617856925047,0.00670854424589864,0.002378483869000427,0.0008233213392693786,0.006098676587180582,0.0015246691467951455,0.015765078977861804,0.0016161492956028541,0.0021955235713850096,0.02799292553515887,0.05769348051472831,0.0021040434225773007,9.148014880770872e-05,0.0,0.00048789412697444653,0.0004269073611026407,0.0,0.008355186924437397,0.00024394706348722326,0.0065865707141550284,0.00021345368055132035,0.7894126974446545,0.03189607855095444,0.006403610416539611,0.005000914801488077
Precision Sphere,0.005998125585754452,0.0009372071227741331,0.005248359887535145,0.02942830365510778,0.009184629803186505,0.002061855670103093,0.001499531396438613,0.0026241799437675727,0.004873477038425492,0.033364573570759136,0.003561387066541706,0.007872539831302717,0.06785379568884724,0.031115276476101218,0.00937207122774133,0.0,0.00037488284910965324,0.00037488284910965324,0.001499531396438613,0.0,0.02980318650421743,0.01443298969072165,0.0031865042174320526,0.0011246485473289597,0.4149953139643861,0.2854732895970009,0.015745079662605434,0.017994376757263356
Quadpod,0.00509925332362047,0.00364232380258605,0.0,0.03933709706792934,0.011655436168275359,0.02622473137861956,0.0009105809506465125,0.00437078856310326,0.023857220906938627,0.01529775997086141,0.0012748133309051174,0.0005463485703879075,0.04279730468038609,0.008377344745947915,0.0016390457111637225,0.0,0.0,0.0034602076124567475,0.014022946639956292,0.0014569295210344199,0.00947004188672373,0.001092697140775815,0.0072846476051721,0.01748315425241304,0.07357494081223821,0.01894008377344746,0.6352212711710071,0.03296303041340375
Tripod,0.0072839506172839505,0.002016460905349794,0.037736625514403294,0.009259259259259259,0.002674897119341564,0.010205761316872428,0.001934156378600823,0.012181069958847737,0.03802469135802469,0.014567901234567901,0.001851851851851852,0.0034567901234567903,0.004074074074074074,0.002674897119341564,0.06296296296296296,0.00205761316872428,0.0009876543209876543,0.005020576131687242,0.07444444444444444,0.0012345679012345679,0.02185185185185185,0.0034979423868312758,0.03065843621399177,0.03,0.038559670781893006,0.01403292181069959,0.06222222222222222,0.5045267489711934
