,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.08383121732636296,0.0,0.0028005974607916355,0.0024271844660194173,0.022031366691560868,0.0011202389843166542,0.0,0.004107542942494399,0.0020537714712471995,0.01344286781179985,0.5244585511575803,0.00018670649738610905,0.0016803584764749813,0.002987303958177745,0.015309932785660941,0.004480955937266617,0.0,0.00784167289021658,0.0026138909634055266,0.0,0.02707244212098581,0.010455563853622106,0.23431665421956685,0.0018670649738610904,0.0268857356235997,0.0003734129947722181,0.0011202389843166542,0.006534727408513816
Power Disk,0.15345631461585243,0.002635313196837624,0.0,0.0016217311980539226,0.009933103588080276,0.016420028380295965,0.0014190147982971822,0.002027163997567403,0.005270626393675248,0.026150415568619502,0.007297790391242651,0.6774782079870262,0.03101560916278127,0.0014190147982971822,0.0022298803973241437,0.00040543279951348065,0.0,0.00020271639975674033,0.0014190147982971822,0.0,0.000608149199270221,0.00020271639975674033,0.004459760794648287,0.0,0.03689438475572674,0.009324954388810055,0.005067909993918508,0.003040745996351105
Power Sphere,0.04362314450166616,0.003332323538321721,0.0001514692517418964,0.030899727355346865,0.007876401090578612,0.0034837927900636173,0.002726446531354135,0.034686458648894275,0.004998485307482581,0.040442290215086336,0.009845501363223265,0.028779157830960314,0.5187821872159951,0.0028779157830960316,0.010299909118448955,0.0003029385034837928,0.0,0.0013632232656770676,0.002272038776128446,0.0,0.0006058770069675856,0.0,0.008179339594062406,0.0,0.15207512874886397,0.04801575280218116,0.027870342320508938,0.016510148439866708
Sphere 4-Finger,0.0030737704918032786,0.0,0.005942622950819672,0.0020491803278688526,0.05389344262295082,0.0012295081967213116,0.00020491803278688525,0.0030737704918032786,0.0014344262295081967,0.004508196721311476,0.0006147540983606558,0.0,0.0006147540983606558,0.8106557377049181,0.0012295081967213116,0.0,0.0,0.009426229508196722,0.003278688524590164,0.0,0.010450819672131148,0.0,0.004098360655737705,0.00020491803278688525,0.06024590163934426,0.0125,0.00860655737704918,0.002663934426229508
Sphere 3-Finger,0.00705142944738254,0.0010730436115582126,0.013642983061240132,0.03027515904039243,0.00781788916992412,0.0006131677780332643,0.0016095654173373189,0.0133363991722235,0.005135280141028589,0.027975779872767687,0.019468076952556142,0.009197516670498965,0.00666819958611175,0.0010730436115582126,0.557676094121254,0.00705142944738254,0.00015329194450831607,0.009963976393040546,0.012110063616156972,0.0013029815283206868,0.0014562734728290028,0.0,0.022533915842722466,0.0006131677780332643,0.015559132367594083,0.004828696252011957,0.012493293477427761,0.20932015022610562
Lateral,0.0,0.004831279727351035,0.0016104265757836784,0.013257930414591213,0.0011610052057975356,0.0037826298640500355,0.00029961424665742855,0.025279952061720536,0.10718699674169507,0.00018725890416089285,0.0003745178083217857,0.0004868731508183214,0.0005243249316505,0.0,0.00235946219242725,0.8053256432343358,0.009437848769709,0.0024343657540916073,0.004494213699861429,0.0011984569866297142,0.00044942136998614283,0.011422793153814463,0.0011610052057975356,0.0005617767124826786,0.0009362945208044643,0.0,0.0,0.0012359087674618928
Stick,0.0,0.03759148369926813,0.0053226879574184965,0.0,0.0,0.0026613439787092482,0.0,0.025282767797737856,0.35528942115768464,0.0,0.0,0.00033266799733865603,0.0,0.0,0.00499001996007984,0.2624750499001996,0.18662674650698602,0.00332667997338656,0.043912175648702596,0.015302727877578177,0.0166333998669328,0.017964071856287425,0.004324683965402528,0.009647371922821025,0.0026613439787092482,0.0,0.0,0.005655355954757153
Adduction Grip,0.020048392671966817,0.0005184929139301763,0.013135153819564467,0.00829588662288282,0.003975112340131351,0.0,0.0,0.006221914967162115,0.01659177324576564,0.018665744901486345,0.008641548565502939,0.00017283097131005876,0.0003456619426201175,0.00276529554096094,0.036467334946422396,0.027134462495679225,0.0003456619426201175,0.7156930521949534,0.014863463532665053,0.013307984790874524,0.0012098167991704113,0.0017283097131005876,0.0069132388524023505,0.023159350155547875,0.0038022813688212928,0.0,0.0019011406844106464,0.05409609402004839
Writing Tripod,0.004343509555721023,0.010362372797220154,0.01724993794986349,0.008997269793993547,0.0028543062794738148,0.0193596425912137,0.0035989079175974188,0.016629436584760487,0.05931993050384711,0.0016753536857781086,6.205013651030033e-05,0.0013030528667163069,0.0008066517746339042,0.0014892032762472078,0.0035989079175974188,0.06260858773889302,0.013713080168776372,0.005150161330354927,0.545855050881112,0.03270042194092827,0.03046661702655746,0.005398361876396128,0.008935219657483246,0.034003474807644575,0.0021717547778605114,0.0006205013651030033,0.00763216679076694,0.09909406800694961
Lateral Tripod,0.006838608831574834,0.01973427119968738,0.012895662368112544,0.0025400547088706526,0.00605705353653771,0.023251270027354436,0.0031262211801484957,0.017389605314576007,0.08948808128175069,0.016608050019538884,0.0037123876514263384,0.0,0.0,0.0009769441187964048,0.005470887065259867,0.01817116060961313,0.01016021883548261,0.005470887065259867,0.25947635795232515,0.2483391949980461,0.03048065650644783,0.005470887065259867,0.0013677217663149667,0.11449785072293865,0.0027354435326299334,0.0,0.0009769441187964048,0.09476357952325128
Palmar Pinch,0.001349527665317139,0.0012745539061328535,0.0020242914979757085,0.009971509971509971,0.0018743439796071375,0.0026240815714499927,7.49737591842855e-05,0.003748687959214275,0.014469935522567102,0.000899685110211426,0.010196431249062828,0.0,0.0005248163142899985,0.005398110661268556,0.0020242914979757085,0.0017243964612385664,0.0020242914979757085,0.001049632628579997,0.03388813915129705,0.0009746588693957114,0.6946318788424052,0.03696206327785275,0.12693057429899535,0.014245014245014245,0.009446693657219974,0.003448792922477133,0.004198530514319988,0.014020092967461388
Tip Pinch,0.0019569471624266144,0.0022365110427732737,0.0019569471624266144,0.01425775789767962,0.0023762929829466034,0.004612804025719877,0.0,0.0026558568632932627,0.013419066256639642,0.0015376013419066256,0.00684931506849315,0.0002795638803466592,0.0009784735812133072,0.0001397819401733296,0.00349454850433324,0.17193178641319543,0.01062342745317305,0.026139222812412637,0.025020967291026,0.016494268940452892,0.18101761252446183,0.39166899636566954,0.04473022085546548,0.06024601621470506,0.0030752026838132512,0.0009784735812133072,0.0005591277606933184,0.010763209393346379
Inferior Pincer,0.013285024154589372,0.003907360045467463,0.005896561523159988,0.00042625745950554135,0.00639386189258312,0.000923557828928673,0.0002841716396703609,0.007033248081841432,0.0020602443876101165,0.0029127593066211994,0.12311736288718386,0.0007814720090934925,0.0012077294685990338,0.005470304063654448,0.007388462631429384,0.005896561523159988,0.0006393861892583121,0.005399261153736857,0.006749076442171071,0.00021312872975277067,0.1199204319408923,0.016268826371128163,0.6126030122193805,0.0002841716396703609,0.029198635976129584,0.005754475703324808,0.0012077294685990338,0.014776925262858768
Prismatic 3 Finger,0.003620564808110065,0.00724112961622013,0.0020275162925416364,0.012165097755249819,0.0027516292541636496,0.013613323678493845,0.0010137581462708182,0.006806661839246922,0.04764663287472846,0.004634322954380883,0.0023171614771904415,0.0008689355539464157,0.002172338884866039,0.0010137581462708182,0.004489500362056481,0.004055032585083273,0.004489500362056481,0.03403330919623461,0.13193338160753076,0.042288196958725564,0.11296162201303403,0.013034033309196235,0.002896451846488052,0.3574221578566256,0.0020275162925416364,0.0023171614771904415,0.012454742939898624,0.16770456191165822
Precision Disk,0.007592852351039825,0.0021955235713850096,0.007013478075257669,0.013447581874733184,0.005732755991949747,0.0010672684027566018,0.0012197353174361165,0.009269988412514484,0.0011892419345002135,0.013386595108861378,0.0027139110812953587,0.003079831676526194,0.024577666646337745,0.05424772824297128,0.0053363420137830095,0.00018296029761541744,0.0,0.002317497103128621,0.0006098676587180582,0.0,0.007196438372873087,0.0002744404464231262,0.008782094285540039,0.00024394706348722326,0.7852351039824358,0.03131670427517229,0.004482527291577727,0.007287918521680795
Precision Sphere,0.011433926897844424,0.0011246485473289597,0.0031865042174320526,0.03598875351452671,0.008059981255857544,0.001499531396438613,0.0011246485473289597,0.003936269915651359,0.0037488284910965324,0.04217432052483599,0.004498594189315839,0.009559512652296157,0.07666354264292409,0.04461105904404873,0.014245548266166823,0.0,0.0,0.010309278350515464,0.0005623242736644799,0.0,0.031302717900656044,0.0018744142455482662,0.0026241799437675727,0.0007497656982193065,0.39119025304592314,0.2710402999062793,0.014620431115276476,0.013870665417057169
Quadpod,0.004552904753232562,0.004735020943361865,0.0,0.042979420870515386,0.010380622837370242,0.022036059005645602,0.00036423238025860496,0.0005463485703879075,0.03842651611728282,0.021307594245128392,0.00036423238025860496,0.0027317428519395373,0.057730832270988894,0.009287925696594427,0.0023675104716809323,0.0,0.0,0.004917137133491167,0.021671826625386997,0.0,0.011109087597887451,0.0023675104716809323,0.014205062830085595,0.030231287561464214,0.05408850846840284,0.020032780914223274,0.565288654161355,0.0582771808413768
Tripod,0.008806584362139918,0.0017695473251028806,0.02720164609053498,0.00962962962962963,0.0014814814814814814,0.011646090534979423,0.0023868312757201644,0.013662551440329218,0.027777777777777776,0.012345679012345678,0.0018930041152263374,0.00205761316872428,0.005432098765432099,0.0014814814814814814,0.07477366255144033,0.0032510288065843622,0.00102880658436214,0.013415637860082305,0.059094650205761316,0.003374485596707819,0.019218106995884773,0.0013991769547325103,0.024362139917695473,0.04748971193415638,0.029300411522633744,0.00962962962962963,0.04962962962962963,0.5364609053497943
