,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Large Diameter,0.6348766985405133,0.0,0.0,0.035606441872169096,0.08568193256165073,0.007423251132360342,0.00012581781580271766,0.004403623553095118,0.007926522395571213,0.038374433819828885,0.037367891293407146,0.020130850528434826,0.05649219929542023,0.0031454453950679417,0.0021389028686462004,0.00012581781580271766,0.0,0.0027679919476597888,0.006919979869149472,0.0,0.0005032712632108706,0.000377453447408153,0.008178158027176648,0.0006290890790135883,0.017488676396577755,0.020130850528434826,0.0041519879214896825,0.0050327126321087065
Small Diameter,0.0008181074447777475,0.5710389964548678,0.006135805835833106,0.005726752113444232,0.002863376056722116,0.012953367875647668,0.021543496045814018,0.12380692664303246,0.11617125715844014,0.00109080992637033,0.0013635124079629125,0.009271884374147804,0.0013635124079629125,0.00040905372238887375,0.005317698391055358,0.051131715298609215,0.004090537223888737,0.00218161985274066,0.023588764657758384,0.0051813471502590676,0.004772293427870194,0.000545404963185165,0.0055904008726479415,0.00013635124079629124,0.016498500136351242,0.000545404963185165,0.000545404963185165,0.005317698391055358
Index Finger Extension,0.00021211157068618092,0.0005302789267154523,0.7934033301516598,0.0008484462827447237,0.007158765510658607,0.0008484462827447237,0.0013787252094601761,0.0034998409163219855,0.004613426662424435,0.11141160250291654,0.0004772510340439071,0.00042422314137236184,0.0012196415314455404,0.002810478311591897,0.004030119843037438,0.0008484462827447237,0.0003711952487008166,0.0017499204581609927,0.019037013469084738,0.00042422314137236184,0.0003181673560292714,5.302789267154523e-05,0.0035528688089935304,0.0005302789267154523,0.007317849188673242,0.0005833068193869976,0.00042422314137236184,0.03192279138827023
Extension Type,0.0052531354652308095,0.0011819554796769322,0.001707269026200013,0.8368244796112679,0.006697747718169282,0.00019699257994615536,0.003348873859084641,0.018320309934992448,0.022391489920546327,0.0042025083721846474,0.0012476196729923172,6.566419331538512e-05,0.009718300610676998,0.0003283209665769256,0.008536345131000066,0.027381968612515597,0.0,0.005975441591700046,0.01602206316895397,0.00019699257994615536,0.0029548886991923305,0.0013132838663077024,0.0015102764462538577,0.0076170464245846736,0.007354389651323134,0.0009192987064153917,0.006632083524853897,0.0021012541860923237
Parallel Extension,0.08522727272727272,0.0,0.0002990430622009569,0.010316985645933014,0.7558313397129187,0.029605263157894735,0.0,0.0007476076555023923,0.002242822966507177,0.012559808612440191,0.00687799043062201,0.002242822966507177,0.005382775119617225,0.020783492822966508,0.0007476076555023923,0.0,0.0,0.0007476076555023923,0.0020933014354066986,0.0,0.002840909090909091,0.0017942583732057417,0.014055023923444977,0.0005980861244019139,0.02347488038277512,0.015699760765550238,0.0023923444976076554,0.003438995215311005
Palmar,0.005716735743890239,0.0021437759039588393,0.00014291839359725596,0.0014291839359725598,0.07917679005287981,0.7321709303987424,0.0,0.003287123052736887,0.06717164499071031,0.0007145919679862799,0.0018579391167643277,0.012576818636558525,0.0007145919679862799,0.007574674860654566,0.0008575103615835358,0.016864370444476202,0.0005716735743890238,0.0010004287551807919,0.007574674860654566,0.0024296126911533514,0.0068600828926682865,0.0007145919679862799,0.0037158782335286553,0.004573388595112191,0.013005573817350293,0.0021437759039588393,0.00886094040302987,0.016149778476489924
Medium Wrap,0.004990925589836661,0.13157894736842105,0.006352087114337568,0.030399274047186932,0.014519056261343012,0.004990925589836661,0.22549909255898368,0.14019963702359348,0.06941923774954628,0.011796733212341199,0.006352087114337568,0.0018148820326678765,0.023139745916515426,0.012250453720508167,0.011343012704174229,0.02631578947368421,0.0009074410163339383,0.007259528130671506,0.07304900181488204,0.005898366606170599,0.009981851179673321,0.0,0.022686025408348458,0.003629764065335753,0.09936479128856625,0.0009074410163339383,0.021778584392014518,0.03357531760435572
Adducted Thumb,0.004230471310254424,0.04534350235357207,0.008401358517547518,0.023356968360841328,0.006613835428707621,0.004170887207293094,0.013466007269260562,0.528093904546267,0.19591253053685276,0.003634630280641125,0.0012512661621879282,0.005302985163558363,0.005958410296132991,0.001966275397723887,0.015968539593636418,0.03801465768932849,0.0038729666924864447,0.004468807722099744,0.024369898111183935,0.0010725138533039386,0.008997199547160818,0.0003575046177679795,0.013942680092951201,5.9584102961329916e-05,0.025204075552642556,0.0016087707799559078,0.002264195912530537,0.012095572901149973
Light Tool,0.002653972533490606,0.009815485719100178,0.004928806133625411,0.0024433397927373832,0.0015165557334232034,0.03837728536523717,0.0019378212149296487,0.02375937315696352,0.6801752464403067,0.0009689106074648243,0.00016850619260257814,0.00269609908164125,0.005644957452186368,0.0023169601482854493,0.003201617659448985,0.14297750442328755,0.006993006993006993,0.0016850619260257815,0.03273232791305081,0.0024433397927373832,0.01179543348218047,0.0005897716741090235,0.001811441570477715,0.0024012132445867386,0.002906731822394473,0.0005055185778077344,0.005434324711433145,0.007119386637458927
Distal,0.038747992016745364,0.0,0.07243343231270992,0.01450615781531422,0.018887212189066836,0.0003407486735140924,0.0007301757289587694,0.003650878644793847,0.0007301757289587694,0.7745704132794626,0.004478411137613786,0.004721803047266709,0.008372681692060556,0.004186340846030278,0.004867838193058463,0.00019471352772233852,0.0,0.002239205568806893,0.0011196027844034464,0.0,4.867838193058463e-05,9.735676386116926e-05,0.004429732755683201,9.735676386116926e-05,0.01976342306381736,0.010222460205422772,0.0029207029158350778,0.007642505963101787
