session_id,phase_idx,class_id_target,class_name_target,condition,take,frame,class_id_pred,class_name_pred,confidence
20260317_032038,1,24,Precision Disk,object,1,0,24,Precision Disk,0.6557
20260317_032038,1,24,Precision Disk,object,1,1,24,Precision Disk,0.8649
20260317_032038,1,24,Precision Disk,object,1,2,24,Precision Disk,0.8005
20260317_032038,1,24,Precision Disk,object,1,3,24,Precision Disk,0.7971
20260317_032038,1,24,Precision Disk,object,1,4,24,Precision Disk,0.7963
20260317_032038,1,24,Precision Disk,object,1,5,24,Precision Disk,0.8419
20260317_032038,1,24,Precision Disk,object,1,6,24,Precision Disk,0.9026
20260317_032038,1,24,Precision Disk,object,1,7,24,Precision Disk,0.8978
20260317_032038,1,24,Precision Disk,object,1,8,24,Precision Disk,0.9138
20260317_032038,1,24,Precision Disk,object,1,9,24,Precision Disk,0.8649
20260317_032038,1,24,Precision Disk,object,1,10,24,Precision Disk,0.8311
20260317_032038,1,24,Precision Disk,object,1,11,24,Precision Disk,0.8129
20260317_032038,1,24,Precision Disk,object,1,12,24,Precision Disk,0.8009
20260317_032038,1,24,Precision Disk,object,1,13,24,Precision Disk,0.8111
20260317_032038,1,24,Precision Disk,object,1,14,24,Precision Disk,0.8427
20260317_032038,1,24,Precision Disk,object,1,15,24,Precision Disk,0.8818
20260317_032038,1,24,Precision Disk,object,1,16,24,Precision Disk,0.8398
20260317_032038,1,24,Precision Disk,object,1,17,24,Precision Disk,0.8676
20260317_032038,1,24,Precision Disk,object,1,18,24,Precision Disk,0.7915
20260317_032038,1,24,Precision Disk,object,1,19,24,Precision Disk,0.8143
20260317_032038,1,24,Precision Disk,object,1,20,24,Precision Disk,0.8708
20260317_032038,1,24,Precision Disk,object,1,21,24,Precision Disk,0.8654
20260317_032038,1,24,Precision Disk,object,1,22,24,Precision Disk,0.8828
20260317_032038,1,24,Precision Disk,object,1,23,24,Precision Disk,0.8775
20260317_032038,1,24,Precision Disk,object,1,24,24,Precision Disk,0.8505
20260317_032038,1,24,Precision Disk,object,1,25,24,Precision Disk,0.8334
20260317_032038,1,24,Precision Disk,object,1,26,24,Precision Disk,0.8529
20260317_032038,1,24,Precision Disk,object,1,27,24,Precision Disk,0.8741
20260317_032038,1,24,Precision Disk,object,1,28,24,Precision Disk,0.8968
20260317_032038,1,24,Precision Disk,object,1,29,24,Precision Disk,0.8519
20260317_032038,1,24,Precision Disk,object,1,30,24,Precision Disk,0.8995
20260317_032038,1,24,Precision Disk,object,1,31,24,Precision Disk,0.8318
20260317_032038,1,24,Precision Disk,object,1,32,24,Precision Disk,0.8456
20260317_032038,1,24,Precision Disk,object,1,33,24,Precision Disk,0.8761
20260317_032038,1,24,Precision Disk,object,1,34,24,Precision Disk,0.8786
20260317_032038,1,24,Precision Disk,object,1,35,24,Precision Disk,0.8444
20260317_032038,1,24,Precision Disk,object,1,36,24,Precision Disk,0.8412
20260317_032038,1,24,Precision Disk,object,1,37,24,Precision Disk,0.8284
20260317_032038,1,24,Precision Disk,object,1,38,24,Precision Disk,0.8735
