,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.04648991784914115,0.0,0.00018670649738610905,0.0037341299477221808,0.039208364451082896,0.0,0.0,0.007094846900672144,0.0026138909634055266,0.0076549663928304704,0.6803584764749814,0.005041075429424944,0.005227781926811053,0.0016803584764749813,0.004667662434652726,0.004107542942494399,0.0,0.011389096340552652,0.00018670649738610905,0.0,0.021097834204630322,0.014936519790888723,0.09932785660941,0.0,0.02707244212098581,0.0014936519790888724,0.00018670649738610905,0.016243465272591486
Power Disk,0.06263936752483276,0.0014190147982971822,0.0,0.0010135819987837015,0.03243462396107845,0.013987431583215082,0.00020271639975674033,0.00628420839245895,0.004459760794648287,0.020068923575917292,0.004662477194405028,0.7792418406649098,0.01763632677883641,0.0,0.00628420839245895,0.0,0.0,0.000608149199270221,0.0008108655990269613,0.00020271639975674033,0.00020271639975674033,0.0,0.0018244475978106628,0.000608149199270221,0.03405635515913237,0.010541252787350497,0.00040543279951348065,0.00040543279951348065
Power Sphere,0.03756437443199031,0.0,0.0003029385034837928,0.02438654953044532,0.019993941229930322,0.0028779157830960316,0.0004544077552256892,0.034232050893668584,0.016964556195092396,0.02347773401999394,0.007724931838836716,0.032565889124507724,0.5945168130869434,0.0,0.011057255377158437,0.000757346258709482,0.0,0.003332323538321721,0.0,0.0,0.0,0.0,0.0009088155104513784,0.0,0.09830354438049076,0.07770372614359285,0.0016661617691608604,0.011208724628900333
Sphere 4-Finger,0.0,0.0,0.004713114754098361,0.002663934426229508,0.03913934426229508,0.0006147540983606558,0.00020491803278688525,0.0004098360655737705,0.0004098360655737705,0.004713114754098361,0.0006147540983606558,0.005942622950819672,0.00020491803278688525,0.7780737704918033,0.00020491803278688525,0.000819672131147541,0.0,0.0004098360655737705,0.0,0.0,0.0069672131147540985,0.00020491803278688525,0.0014344262295081967,0.0004098360655737705,0.10676229508196722,0.0444672131147541,0.00020491803278688525,0.0004098360655737705
Sphere 3-Finger,0.02345366750977236,0.005901739863570169,0.007741243197669962,0.020157890702843566,0.006514907641603434,0.0009963976393040546,0.0019161493063539511,0.015789070284356558,0.005671801946807695,0.038246340154824865,0.025523108760634627,0.003985590557216218,0.0030658388901663217,0.00015329194450831607,0.4941365831225569,0.009580746531769756,0.0006898137502874224,0.00942745458726144,0.007587951253161646,0.0,7.664597225415804e-05,0.0,0.023300375565264046,0.00015329194450831607,0.02115428834214762,0.009887330420786388,0.0019161493063539511,0.2629723308040163
Lateral,0.0,0.0030710460282386428,0.0010111980824688213,0.015467585483689749,0.0005243249316505,0.002733980000749036,0.0003745178083217857,0.028912774802441855,0.15523763154938017,0.00011235534249653571,0.00041196958915396426,0.0005243249316505,0.00022471068499307141,3.745178083217857e-05,0.003894985206546571,0.7392232500655406,0.012958316167933786,0.0016104265757836784,0.013407737537919929,0.00014980712332871428,0.00026216246582525,0.014044417812066964,0.0022845586307628928,0.00014980712332871428,0.002172203288266357,0.00011235534249653571,0.0,0.0010861016441331786
Stick,0.0,0.018629407850964737,0.00499001996007984,0.000998003992015968,0.0,0.00033266799733865603,0.004657351962741184,0.03626081170991351,0.32667997338656024,0.002328675981370592,0.0,0.005988023952095809,0.0,0.0,0.0029940119760479044,0.15469061876247506,0.2934131736526946,0.000998003992015968,0.09813705921490352,0.011310711909514305,0.011310711909514305,0.005655355954757153,0.010645375914836993,0.00332667997338656,0.0026613439787092482,0.0,0.00033266799733865603,0.003659347970725216
Adduction Grip,0.00967853439336329,0.0012098167991704113,0.015036294503975112,0.016073280331835464,0.010715520221223643,0.0003456619426201175,0.0019011406844106464,0.0076045627376425855,0.03301071552022122,0.013135153819564467,0.002938126512270999,0.00017283097131005876,0.00017283097131005876,0.0024196335983408227,0.026961631524369166,0.03491185620463187,0.00276529554096094,0.7181126857932941,0.031109574835810578,0.01693743518838576,0.00138264777048047,0.0038022813688212928,0.0010369858278603526,0.012270998963014172,0.0,0.0012098167991704113,0.0003456619426201175,0.03473902523332181
Writing Tripod,0.0011789525936957061,0.008252668155869943,0.010734673616281956,0.00949367088607595,0.0016753536857781086,0.014023330851327873,0.005522462149416729,0.016877637130801686,0.08147182923802432,0.0029784065524944155,6.205013651030033e-05,0.002109704641350211,0.00043435095557210225,0.0005584512285927029,0.00384710846363862,0.04417969719533383,0.012410027302060065,0.007073715562174236,0.6250930752047654,0.005832712831968231,0.026743608835939438,0.0022338049143708115,0.0052122114668652275,0.014954082898982379,0.0018615040953090098,0.0009928021841648052,0.0026061057334326137,0.09158600148920328
Lateral Tripod,0.0019538882375928096,0.011918718249316139,0.0062524423602969914,0.003907776475185619,0.0035169988276670576,0.053927315357561546,0.01797577178585385,0.008987885892926924,0.08890191481047284,0.020906604142243063,0.0025400547088706526,0.0027354435326299334,0.0,0.0,0.0029308323563892145,0.016217272372020322,0.017194216490816726,0.019538882375928098,0.4218444704962876,0.09788980070339977,0.027940601797577177,0.009183274716686205,0.005666275889019148,0.10922235248143806,0.0019538882375928096,0.0,0.0017584994138335288,0.045134818288393906
Palmar Pinch,0.0005248163142899985,0.000149947518368571,0.0011246063877642825,0.002099265257159994,0.0050232418653471285,0.002399160293897136,0.0,0.004048582995951417,0.04251012145748988,0.000899685110211426,0.005623031938821413,0.0021742390163442793,7.49737591842855e-05,0.004198530514319988,0.0006747638326585695,0.001799370220422852,0.00449842555105713,0.000749737591842855,0.04513420302893987,0.000599790073474284,0.7264957264957265,0.05952916479232269,0.06597690808217124,0.00532313690208427,0.007347428400059979,0.003898635477582846,0.0006747638326585695,0.006447743289848553
Tip Pinch,0.0022365110427732737,0.0019569471624266144,0.0022365110427732737,0.017193178641319543,0.0019569471624266144,0.0023762929829466034,0.0029354207436399216,0.0026558568632932627,0.021386636846519428,0.002096729102599944,0.00698909700866648,0.002096729102599944,0.0002795638803466592,0.0001397819401733296,0.004892367906066536,0.13111545988258316,0.026698350573105954,0.022504892367906065,0.05563321218898518,0.005591277606933185,0.16354487000279563,0.4498182834777747,0.017193178641319543,0.04319261951355885,0.0029354207436399216,0.002096729102599944,0.0001397819401733296,0.008107352530053118
Inferior Pincer,0.0027706734867860186,0.0,0.0007104290991759022,0.0004973003694231316,0.013285024154589372,0.0004973003694231316,0.0008525149190110827,0.01548735436203467,0.00618073316283035,0.006535947712418301,0.22051719238420006,0.00021312872975277067,0.0024154589371980675,0.000923557828928673,0.005541346973572037,0.005825518613242399,7.104290991759022e-05,0.008525149190110827,0.0019181585677749361,0.0,0.06386757601591361,0.018897414038079,0.5663540778630293,0.0,0.035876669508383065,0.00312588803637397,0.0,0.01911054276783177
Prismatic 3 Finger,0.001882693700217234,0.002172338884866039,0.004055032585083273,0.01274438812454743,0.0065170166545981175,0.007965242577842143,0.004344677769732078,0.009123823316437364,0.0774800868935554,0.00333091962346126,0.0001448225923244026,0.00043446777697320784,0.0,0.0023171614771904415,0.0069514844315713255,0.008254887762490948,0.008110065170166545,0.03287472845763939,0.23953656770456191,0.0221578566256336,0.06357711803041274,0.022302679217958,0.001882693700217234,0.3461259956553222,0.0020275162925416364,0.0031860970311368576,0.0005792903692976104,0.10992034757422157
Precision Disk,0.0025614441666158443,0.0003049338293590291,0.0024699640178081354,0.010794657559309629,0.005946209672501067,0.0006403610416539611,0.0025004574007440384,0.006190156735988291,0.0012807220833079222,0.00933097517838629,0.0018600963590900774,0.008050253095078367,0.02924315423553089,0.03857412941391718,0.0010672684027566018,0.00021345368055132035,0.0,0.000670854424589864,0.00015246691467951456,3.0493382935902908e-05,0.0025919375495517473,0.00018296029761541744,0.002378483869000427,3.0493382935902908e-05,0.8180764774044033,0.04586204793559798,0.001341708849179728,0.0076538391169116305
Precision Sphere,0.0031865042174320526,0.0,0.008622305529522024,0.02980318650421743,0.00937207122774133,0.0037488284910965324,0.0,0.0013120899718837863,0.005998125585754452,0.015182755388940957,0.005623242736644799,0.008247422680412371,0.08978444236176195,0.026241799437675725,0.0069353327085285845,0.0,0.0,0.0009372071227741331,0.0018744142455482662,0.0,0.007122774133083412,0.006373008434864105,0.005435801312089972,0.00018744142455482662,0.3079662605435801,0.4329896907216495,0.002999062792877226,0.020056232427366448
Quadpod,0.006374066654525588,0.0,0.0005463485703879075,0.05153888180659261,0.008923693316335822,0.012930249499180478,0.005281369513749772,0.004735020943361865,0.012748133309051175,0.008377344745947915,0.00036423238025860496,0.0,0.044072118011291204,0.004917137133491167,0.0012748133309051174,0.0,0.0,0.00801311236568931,0.010744855217628847,0.0,0.019122199963576763,0.0005463485703879075,0.02786377708978328,0.0014569295210344199,0.03369149517392096,0.020943361864869788,0.6428701511564378,0.0726643598615917
Tripod,0.005473251028806584,0.0002880658436213992,0.023786008230452675,0.011563786008230452,0.0034567901234567903,0.007613168724279836,0.0043621399176954736,0.017613168724279836,0.03522633744855967,0.00934156378600823,0.008065843621399177,0.0031275720164609055,0.0025925925925925925,0.00045267489711934157,0.046296296296296294,0.0011522633744855968,0.001440329218106996,0.008847736625514403,0.06555555555555556,0.0006995884773662552,0.010905349794238683,0.0023868312757201644,0.010987654320987654,0.02617283950617284,0.02308641975308642,0.004279835390946502,0.033456790123456794,0.6317695473251029
