,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.04014189693801344,0.0,0.0013069454817027633,0.0024271844660194173,0.018670649738610903,0.0009335324869305452,0.0,0.005414488424197162,0.0013069454817027633,0.0033607169529499626,0.630134428678118,0.0013069454817027633,0.004107542942494399,0.0014936519790888724,0.007281553398058253,0.0018670649738610904,0.00018670649738610905,0.010268857356235997,0.0007468259895444362,0.0,0.008215085884988798,0.014376400298730396,0.20761762509335324,0.0,0.024271844660194174,0.0016803584764749813,0.00018670649738610905,0.012696041822255415
Power Disk,0.12872491384553011,0.0014190147982971822,0.0008108655990269613,0.004257044394891546,0.0125684167849179,0.007095073991485911,0.000608149199270221,0.004865193594161768,0.010743969187107237,0.00648692479221569,0.005676059193188729,0.7409284411108858,0.01966349077640381,0.000608149199270221,0.009122237989053315,0.00020271639975674033,0.0,0.0,0.000608149199270221,0.0,0.0,0.0,0.00040543279951348065,0.00040543279951348065,0.03831339955402392,0.004865193594161768,0.001216298398540442,0.00040543279951348065
Power Sphere,0.03741290518024841,0.0010602847621932747,0.0,0.0334747046349591,0.01469251741896395,0.001514692517418964,0.0037867312935474097,0.0251438957891548,0.0034837927900636173,0.008027870342320508,0.012117540139351712,0.027415934565283247,0.6270827022114511,0.0001514692517418964,0.016510148439866708,0.0004544077552256892,0.0,0.0010602847621932747,0.0004544077552256892,0.0,0.0,0.0,0.0001514692517418964,0.0,0.11072402302332626,0.05407452287185701,0.0053014238109663735,0.01590427143289912
Sphere 4-Finger,0.0,0.0,0.0034836065573770492,0.0034836065573770492,0.018647540983606558,0.0010245901639344263,0.00020491803278688525,0.0020491803278688526,0.00020491803278688525,0.0004098360655737705,0.0,0.002254098360655738,0.0,0.8657786885245902,0.0010245901639344263,0.0012295081967213116,0.0,0.002663934426229508,0.001639344262295082,0.0,0.002254098360655738,0.0,0.00819672131147541,0.00020491803278688525,0.07254098360655738,0.012295081967213115,0.0,0.0004098360655737705
Sphere 3-Finger,0.013949566950256764,0.0019161493063539511,0.005518510002299379,0.006055031808078486,0.0015329194450831609,0.0006131677780332643,0.0004598758335249483,0.006974783475128382,0.002069441250862267,0.011573541810377865,0.030428450984900744,0.0032957768069287957,0.015559132367594083,0.0004598758335249483,0.596995477887637,0.004522112362995325,0.0003832298612707902,0.003985590557216218,0.00781788916992412,7.664597225415804e-05,7.664597225415804e-05,7.664597225415804e-05,0.01801180347972714,0.00030658388901663215,0.025063232927109682,0.0036790066681995862,0.015329194450831609,0.22326971717636238
Lateral,7.490356166435714e-05,0.004681472604022322,0.00018725890416089285,0.011310437811317927,0.0004868731508183214,0.006891127673120857,0.0008613909591401071,0.024044043294258643,0.11520167783978129,7.490356166435714e-05,0.0008988427399722857,0.0007115838358113929,0.0015729747949515,0.0,0.005430508220665892,0.777686228980188,0.011160630687989214,0.0022096550690985355,0.0044567619190292495,0.0008239391783079285,0.0008988427399722857,0.021609677540167033,0.0047189243848545,0.00014980712332871428,0.0016853301374480357,0.00018725890416089285,0.00014980712332871428,0.00183513726077675
Stick,0.0,0.018962075848303395,0.000998003992015968,0.0,0.0,0.002328675981370592,0.0006653359946773121,0.0249500998003992,0.3343313373253493,0.0013306719893546241,0.0,0.005988023952095809,0.0,0.0,0.001996007984031936,0.1187624750499002,0.2897538256819694,0.0026613439787092482,0.10844976713240187,0.018296739853626082,0.010645375914836993,0.036593479707252165,0.008982035928143712,0.004324683965402528,0.0,0.0,0.00033266799733865603,0.009647371922821025
Adduction Grip,0.000691323885240235,0.0005184929139301763,0.0060490839958520564,0.0017283097131005876,0.007950224680262703,0.00017283097131005876,0.0,0.010888351192533702,0.017974421016246113,0.0031109574835810577,0.015036294503975112,0.0024196335983408227,0.0,0.0012098167991704113,0.02367784306947805,0.027480124438299343,0.0010369858278603526,0.7682336674732112,0.021085378499827168,0.013480815762184583,0.00017283097131005876,0.010024196335983409,0.004493605254061528,0.012098167991704113,0.013653646733494642,0.0008641548565502938,0.002246802627030764,0.03370203940546146
Writing Tripod,0.0006205013651030033,0.012720277984611566,0.013713080168776372,0.00390915860014892,0.0031025068255150163,0.013154628940183669,0.0071978158351948375,0.02128319682303301,0.0761975676346488,0.0031645569620253164,6.205013651030033e-05,0.002730206006453214,0.00012410027302060066,6.205013651030033e-05,0.004405559692231323,0.04386944651278233,0.013154628940183669,0.008624968974931745,0.5397120873665922,0.02649540828989824,0.03648548026805659,0.014519731943410276,0.008252668155869943,0.039774137503102505,0.0015512534127575081,0.0008066517746339042,0.00763216679076694,0.0966741126830479
Lateral Tripod,0.0005861664712778429,0.03223915592028136,0.007229386479093396,0.0005861664712778429,0.006838608831574834,0.016217272372020322,0.008206330597889801,0.00605705353653771,0.06916764361078546,0.0021492770613520907,0.004689331770222743,0.00019538882375928098,0.0005861664712778429,0.0,0.0005861664712778429,0.016608050019538884,0.008987885892926924,0.014458772958186792,0.3389996092223525,0.21062915201250487,0.021101992966002344,0.01211410707307542,0.00019538882375928098,0.1498632278233685,0.0007815552950371239,0.0,0.0007815552950371239,0.07014458772958186
Palmar Pinch,0.0,0.0003748687959214275,0.001649422702054281,0.0020242914979757085,0.002549107812265707,0.0021742390163442793,0.0,0.003448792922477133,0.030289398710451342,0.0002249212775528565,0.004273504273504274,0.000449842555105713,0.0,0.005248163142899985,0.001349527665317139,0.002699055330634278,0.005623031938821413,0.001199580146948568,0.022267206477732792,0.002849002849002849,0.7433648223121907,0.051881841355525565,0.0827710301394512,0.01364522417153996,0.004648373069425701,0.0027740290898185635,0.000749737591842855,0.011470985155195682
Tip Pinch,0.0012580374615599665,0.003913894324853229,0.0011182555213866368,0.00726866088901314,0.004612804025719877,0.003913894324853229,0.0026558568632932627,0.001817165222253285,0.015795359239586245,0.0023762929829466034,0.012859938495946324,0.0011182555213866368,0.0,0.0,0.006010623427453173,0.10805143975398379,0.02096729102599944,0.029913335197092536,0.03312831982107912,0.008107352530053118,0.20478054235392787,0.4017332960581493,0.023483365949119372,0.08386916410399776,0.002516074923119933,0.0015376013419066256,0.0005591277606933184,0.016634050880626222
Inferior Pincer,0.005683432793407218,0.00014208581983518045,0.0008525149190110827,0.0017050298380221654,0.006678033532253481,0.0025575447570332483,0.0,0.008951406649616368,0.0032679738562091504,0.0019892014776925265,0.17760727479397556,0.0003552145495879511,0.0026285876669508382,0.0007104290991759022,0.0026996305768684286,0.0034100596760443308,0.00014208581983518045,0.010159136118215402,0.0029127593066211994,0.0,0.05235862460926399,0.008169934640522876,0.67128445581131,7.104290991759022e-05,0.018897414038079,0.00021312872975277067,7.104290991759022e-05,0.01648195510088093
Prismatic 3 Finger,0.00043446777697320784,0.000724112961622013,0.001448225923244026,0.012599565532223026,0.005792903692976104,0.014916727009413468,0.000724112961622013,0.006806661839246922,0.04677769732078204,0.000724112961622013,0.00333091962346126,0.000724112961622013,0.0002896451846488052,0.001882693700217234,0.0011585807385952208,0.004779145546705286,0.0013034033309196234,0.03157132512671977,0.14380883417813178,0.026357711803041275,0.06560463432295438,0.025778421433743665,0.0008689355539464157,0.44257784214337437,0.0008689355539464157,0.0024619840695148444,0.0002896451846488052,0.155394641564084
Precision Disk,0.002378483869000427,0.0006098676587180582,0.002683417698359456,0.010794657559309629,0.0053058486308471065,0.0013722022321156309,0.002988351527718485,0.008721107519668233,0.0010977617856925048,0.006617064097090931,0.00408611331341099,0.0077453192657193385,0.026559736537171433,0.053393913520765994,0.005214368482039398,0.00015246691467951456,0.0,0.002256510337256815,0.0005488808928462524,0.0,0.002683417698359456,9.148014880770872e-05,0.007989266329206561,0.00018296029761541744,0.7999939013234129,0.03921449045557114,0.002256510337256815,0.005061901567359883
Precision Sphere,0.0026241799437675727,0.0,0.004873477038425492,0.015745079662605434,0.01218369259606373,0.00037488284910965324,0.0018744142455482662,0.0028116213683223993,0.008247422680412371,0.005248359887535145,0.004123711340206186,0.007122774133083412,0.08603561387066541,0.037300843486410495,0.010684161199625118,0.0,0.0,0.006185567010309278,0.0005623242736644799,0.0,0.01443298969072165,0.001499531396438613,0.007122774133083412,0.00018744142455482662,0.31790065604498596,0.4134957825679475,0.011808809746954077,0.027553889409559513
Quadpod,0.004188672372973957,0.001092697140775815,0.00018211619012930248,0.030413403751593515,0.010016390457111637,0.02039701329448188,0.011109087597887451,0.010744855217628847,0.01894008377344746,0.0016390457111637225,0.004006556182844655,0.001092697140775815,0.056638135130213076,0.004917137133491167,0.0029138590420688397,0.0,0.0,0.006374066654525588,0.011291203788016754,0.0,0.010744855217628847,0.0009105809506465125,0.008923693316335822,0.005827718084137679,0.018757967583318158,0.022400291385904207,0.6792933891822983,0.05718448370060098
Tripod,0.004074074074074074,0.0016460905349794238,0.01823045267489712,0.002674897119341564,0.0034979423868312758,0.0030041152263374487,0.003374485596707819,0.013744855967078189,0.037242798353909465,0.004814814814814815,0.007489711934156379,0.0011111111111111111,0.006460905349794239,0.001440329218106996,0.06304526748971194,0.001934156378600823,0.001440329218106996,0.018271604938271607,0.04411522633744856,0.0012757201646090535,0.015308641975308642,0.0005761316872427984,0.01654320987654321,0.030740740740740742,0.01168724279835391,0.00045267489711934157,0.040246913580246915,0.6455555555555555
