,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Sphere 3-Finger,0.019238139035793668,0.001762857361845635,0.005825093891316011,0.01494596458956082,0.004062236529470377,0.0013029815283206868,0.0012263355560665286,0.012799877366444393,0.004522112362995325,0.013642983061240132,0.032191308346746376,0.0029125469456580057,0.006974783475128382,7.664597225415804e-05,0.669732505556833,0.00705142944738254,0.00022993791676247414,0.0029891929179121637,0.008814286809228175,0.00022993791676247414,0.0007664597225415804,7.664597225415804e-05,0.02897217751207174,7.664597225415804e-05,0.009657392504023914,0.010423852226565495,0.00705142944738254,0.1324442400551851
Lateral,0.0,0.008014681098086214,0.0011984569866297142,0.016366428223662036,0.0003370660274896071,0.004419310138197071,0.00078648739747575,0.027714317815812142,0.09145724879218006,0.0,0.0008988427399722857,0.0004868731508183214,0.00026216246582525,0.0,0.003483015617392607,0.8004569117261526,0.006591513426463428,0.001910040822441107,0.006853675892288679,0.0009737463016366428,0.003295756713231714,0.016141717538668963,0.0036328227407213215,0.00044942136998614283,0.0014980712332871428,3.745178083217857e-05,0.0,0.002733980000749036
Stick,0.0,0.04491017964071856,0.00332667997338656,0.000998003992015968,0.0,0.0029940119760479044,0.00033266799733865603,0.04125083166999335,0.3083832335329341,0.002328675981370592,0.0,0.0013306719893546241,0.0,0.0,0.00033266799733865603,0.2155688622754491,0.2262142381902861,0.004324683965402528,0.09115103127079174,0.004657351962741184,0.0249500998003992,0.007984031936127744,0.004324683965402528,0.004324683965402528,0.0026613439787092482,0.0,0.0,0.007651363938789089
Adduction Grip,0.0038022813688212928,0.0005184929139301763,0.01123401313515382,0.011406844106463879,0.00138264777048047,0.0003456619426201175,0.0,0.008987210508123056,0.021431040442447286,0.0074317317663325265,0.007258900795022468,0.0,0.0,0.002246802627030764,0.020221223643276876,0.02920843415139993,0.002073971655720705,0.7388524023505012,0.025751814725198757,0.030418250950570342,0.00276529554096094,0.01693743518838576,0.0012098167991704113,0.029554096094020047,0.0031109574835810577,0.0015554787417905289,0.0010369858278603526,0.021258209471137227
Writing Tripod,0.002730206006453214,0.014333581533879374,0.010362372797220154,0.00763216679076694,0.0011169024571854058,0.02879126334077935,0.0021717547778605114,0.018304790270538596,0.0578927773641102,0.00192355423181931,0.00018615040953090097,0.0008066517746339042,0.0008687019111442045,6.205013651030033e-05,0.005088111193844626,0.048585256887565154,0.00769421692727724,0.005336311739885828,0.5936336559940432,0.01346487962273517,0.04331099528418963,0.00763216679076694,0.005398361876396128,0.04188384214445272,0.0011169024571854058,0.0002482005460412013,0.004343509555721023,0.0750806651774634
Lateral Tripod,0.0048847205939820245,0.02422821414615084,0.010550996483001172,0.0029308323563892145,0.006447831184056272,0.06994919890582259,0.007033997655334115,0.009183274716686205,0.07014458772958186,0.0062524423602969914,0.005666275889019148,0.00019538882375928098,0.0,0.0,0.0007815552950371239,0.011137162954279016,0.009378663540445486,0.0031262211801484957,0.35228604923798357,0.1797577178585385,0.03399765533411489,0.007229386479093396,0.00019538882375928098,0.14048456428292302,0.0013677217663149667,0.0,0.0,0.04279015240328253
Palmar Pinch,0.0006747638326585695,0.000749737591842855,0.0009746588693957114,0.005623031938821413,0.002249212775528565,0.003448792922477133,0.0,0.0038236617183985606,0.02114260008996851,0.0003748687959214275,0.00899685110211426,7.49737591842855e-05,0.0,0.003448792922477133,0.000299895036737142,0.002249212775528565,0.004573399310241416,0.0009746588693957114,0.03643724696356275,0.001199580146948568,0.7798770430349378,0.03133903133903134,0.06920077972709551,0.006972559604138551,0.00599790073474284,0.00149947518368571,0.0009746588693957114,0.00682261208576998
Tip Pinch,0.0011182555213866368,0.007827788649706457,0.003913894324853229,0.015655577299412915,0.0004193458205199888,0.004333240145373218,0.0002795638803466592,0.0011182555213866368,0.01062342745317305,0.0009784735812133072,0.01020408163265306,0.0006989097008666481,0.0006989097008666481,0.0001397819401733296,0.0015376013419066256,0.11056751467710371,0.009784735812133072,0.01453732177802628,0.030472462957785853,0.01020408163265306,0.21023203802068774,0.450796757058988,0.018590998043052837,0.07170813530891809,0.0019569471624266144,0.0,0.0002795638803466592,0.011322337154039698
Inferior Pincer,0.006962205171923842,0.0019181585677749361,0.001562944018186985,0.0003552145495879511,0.004901960784313725,0.0020602443876101165,0.0004973003694231316,0.012290423415743108,0.0026996305768684286,0.0013498152884342143,0.1322108553566354,0.00021312872975277067,0.0019892014776925265,0.0005683432793407218,0.004617789144643365,0.0034100596760443308,0.0002841716396703609,0.0064649048025007105,0.0026996305768684286,0.0,0.07381358340437624,0.005186132423984086,0.6982807615799943,0.00021312872975277067,0.014705882352941176,0.0008525149190110827,7.104290991759022e-05,0.019820971867007674
Prismatic 3 Finger,0.004055032585083273,0.007675597393193338,0.0052136133236784935,0.005068790731354091,0.00333091962346126,0.01940622737146995,0.0015930485155684288,0.012599565532223026,0.02881969587255612,0.001882693700217234,0.0017378711078928314,0.000724112961622013,0.0,0.0023171614771904415,0.0008689355539464157,0.003620564808110065,0.003765387400434468,0.02664735698769008,0.13627805937726287,0.04040550325850833,0.10209992758870384,0.02881969587255612,0.0011585807385952208,0.44112961622013036,0.0005792903692976104,0.0005792903692976104,0.0030412744388124547,0.1165821868211441
Precision Disk,0.003994633164603281,0.0011892419345002135,0.0020735500396413978,0.012044886259681649,0.0028968713789107765,0.003323778740013417,0.0025309507836799414,0.005580289077270232,0.0007318411904616698,0.006373117033603708,0.005519302311398426,0.0041166066963468926,0.026651216685979143,0.041349027261084345,0.0035982191864365434,9.148014880770872e-05,0.0,0.00167713606147466,0.0003964139781667378,0.0,0.002317497103128621,0.0003049338293590291,0.007257425138744892,0.0,0.8246935415014942,0.03287186680490334,0.0021650301884491067,0.006251143501860097
Precision Sphere,0.008059981255857544,0.0,0.003561387066541706,0.02492970946579194,0.005060918462980318,0.0031865042174320526,0.0013120899718837863,0.0011246485473289597,0.009559512652296157,0.012558575445173383,0.008997188378631678,0.003561387066541706,0.09353327085285848,0.026241799437675725,0.023430178069353328,0.0,0.0,0.002436738519212746,0.0,0.0,0.014245548266166823,0.0011246485473289597,0.003373945641986879,0.0,0.3019681349578257,0.4301780693533271,0.007685098406747891,0.013870665417057169
Quadpod,0.007648879985430705,0.0007284647605172099,0.00018211619012930248,0.03423784374430887,0.006374066654525588,0.043707885631032596,0.004735020943361865,0.0012748133309051174,0.011473319978146056,0.0014569295210344199,0.001092697140775815,0.0,0.04461846658167911,0.004917137133491167,0.00364232380258605,0.0,0.0,0.0014569295210344199,0.0071025314150427975,0.00036423238025860496,0.017665270442542343,0.0,0.007830996175560007,0.00036423238025860496,0.019304316153706064,0.02549626661810235,0.7080677472227281,0.046257512292842834
Tripod,0.010781893004115226,0.0017283950617283952,0.021522633744855968,0.01,0.0027983539094650206,0.011152263374485596,0.0021810699588477368,0.023004115226337447,0.019423868312757202,0.005555555555555556,0.009176954732510288,0.002674897119341564,0.0030864197530864196,0.00205761316872428,0.08555555555555555,0.002757201646090535,0.002016460905349794,0.00905349794238683,0.05613168724279836,0.0006584362139917696,0.021769547325102882,0.0022633744855967077,0.01131687242798354,0.04069958847736625,0.02094650205761317,0.007530864197530864,0.053991769547325104,0.560164609053498
