,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Sphere 4-Finger,0.0010245901639344263,0.0004098360655737705,0.0012295081967213116,0.0020491803278688526,0.03237704918032787,0.008811475409836065,0.0004098360655737705,0.002254098360655738,0.00020491803278688525,0.0018442622950819673,0.0010245901639344263,0.00389344262295082,0.00860655737704918,0.8137295081967213,0.0006147540983606558,0.00020491803278688525,0.0,0.0010245901639344263,0.0004098360655737705,0.0,0.0036885245901639345,0.0,0.002459016393442623,0.00020491803278688525,0.06024590163934426,0.051434426229508196,0.0,0.0018442622950819673
Sphere 3-Finger,0.01019391430980302,0.018701617230014563,0.004522112362995325,0.02353031348202652,0.0025293170843872156,0.0006898137502874224,0.0008431056947957384,0.01494596458956082,0.006131677780332643,0.018624971257760404,0.037096650571012496,0.002299379167624741,0.004445466390741166,0.0005365218057791063,0.5854219360772591,0.010807082087836284,0.00015329194450831607,0.002452671112133057,0.00781788916992412,0.00022993791676247414,0.0006898137502874224,0.0,0.016402238062389822,0.0,0.01885490917452288,0.0033724227791829538,0.0062849697248409594,0.2024220127232314
Lateral,0.00014980712332871428,0.0078648739747575,0.0015355230141193214,0.015617392607018464,0.0005243249316505,0.005168345754840643,0.0009737463016366428,0.021122804389348715,0.07494101344518932,0.0014980712332871428,0.0005243249316505,0.00011235534249653571,0.00011235534249653571,0.0,0.002958690685742107,0.8253623459795514,0.007040934796449571,0.0008613909591401071,0.014868356990374892,0.0008988427399722857,0.00029961424665742855,0.011160630687989214,0.0019474926032732856,0.0003370660274896071,0.001910040822441107,0.0,0.0,0.0022096550690985355
Stick,0.0,0.04491017964071856,0.00332667997338656,0.0006653359946773121,0.0,0.0083166999334664,0.0026613439787092482,0.038922155688622756,0.3107119095143047,0.0,0.0,0.00166333998669328,0.0,0.0,0.0,0.19095143047238855,0.24384564204923487,0.000998003992015968,0.07152361942781105,0.017964071856287425,0.011310711909514305,0.0166333998669328,0.007984031936127744,0.015968063872255488,0.0029940119760479044,0.0,0.0006653359946773121,0.007984031936127744
Adduction Grip,0.0167646042170757,0.002246802627030764,0.00967853439336329,0.012789491876944349,0.004493605254061528,0.0005184929139301763,0.0005184929139301763,0.009332872450743173,0.025578983753888698,0.010715520221223643,0.00414794331144141,0.0010369858278603526,0.0,0.0,0.0197027307293467,0.030245419979260283,0.0012098167991704113,0.7139647424818527,0.028689941237469756,0.011925337020394054,0.000691323885240235,0.01123401313515382,0.00017283097131005876,0.02488765986864846,0.010888351192533702,0.0010369858278603526,0.0,0.04752851711026616
Writing Tripod,0.0012410027302060065,0.018366840407048897,0.009059319930503847,0.006763464879622735,0.0014271531397369074,0.014581782079920575,0.0031025068255150163,0.017063787540332588,0.07204020848845867,0.00192355423181931,0.0003102506825515016,0.0013030528667163069,6.205013651030033e-05,0.0,0.0022338049143708115,0.047592454703400344,0.012782328121121867,0.006453214197071234,0.5726607098535617,0.03207992057582527,0.028294862248696945,0.005398361876396128,0.006453214197071234,0.041821792007942414,0.0006205013651030033,0.00018615040953090097,0.0026061057334326137,0.09357160585753288
Lateral Tripod,0.005861664712778429,0.023251270027354436,0.005861664712778429,0.005861664712778429,0.008401719421649082,0.03673309886674482,0.005666275889019148,0.0021492770613520907,0.088315748339195,0.00996483001172333,0.0076201641266119575,0.0027354435326299334,0.0,0.0,0.0011723329425556857,0.020515826494724502,0.009769441187964049,0.0029308323563892145,0.3050019538882376,0.2508792497069168,0.0246189917936694,0.01211410707307542,0.0017584994138335288,0.11430246189917936,0.0013677217663149667,0.0,0.0013677217663149667,0.05177803829620946
Palmar Pinch,0.000599790073474284,0.0003748687959214275,0.0,0.0029239766081871343,0.0033738191632928477,0.002399160293897136,0.0,0.003148897885739991,0.027140500824711353,0.0006747638326585695,0.01799370220422852,0.0015744489428699954,7.49737591842855e-05,0.0035237666816614185,0.004198530514319988,0.004723346828609987,0.014769830559304243,0.0003748687959214275,0.03201379517168991,0.004123556755135703,0.6497225970910181,0.09394212025790973,0.09694107062528115,0.01334532913480282,0.005922926975558554,0.006147848253111411,0.0006747638326585695,0.009296746138851402
Tip Pinch,0.0011182555213866368,0.005591277606933185,0.004752585965893207,0.012999720436119654,0.0022365110427732737,0.0023762929829466034,0.0011182555213866368,0.0033547665641599105,0.020128599384959464,0.0015376013419066256,0.016773832820799552,0.0011182555213866368,0.0008386916410399776,0.0002795638803466592,0.009365389991613083,0.13530891808778306,0.011462119094213028,0.009365389991613083,0.054934302488118536,0.008386916410399776,0.1100083869164104,0.4721833939055074,0.016214705060106235,0.07492311993290467,0.00363433044450657,0.003214984623986581,0.0,0.016773832820799552
Inferior Pincer,0.006962205171923842,0.0,0.0011366865586814436,0.00021312872975277067,0.00632281898266553,0.0005683432793407218,0.00042625745950554135,0.014350667803353225,0.0009946007388462632,0.0026285876669508382,0.241332764990054,0.0004973003694231316,0.0014208581983518045,0.000923557828928673,0.0064649048025007105,0.005470304063654448,7.104290991759022e-05,0.0040494458653026425,0.0014919011082693947,0.0,0.04234157431088378,0.013711281614094913,0.6009519749928957,0.0,0.024296675191815855,0.0032679738562091504,0.0002841716396703609,0.019820971867007674
Prismatic 3 Finger,0.0030412744388124547,0.00333091962346126,0.005503258508327299,0.011006517016654598,0.00333091962346126,0.004199855177407676,0.0013034033309196234,0.0065170166545981175,0.07270094134685011,0.005068790731354091,0.004344677769732078,0.001448225923244026,0.00043446777697320784,0.0013034033309196234,0.001448225923244026,0.0031860970311368576,0.0034757422157856628,0.01564083997103548,0.14076755973931934,0.042288196958725564,0.03359884141926141,0.021578566256335988,0.0011585807385952208,0.4818247646632875,0.0002896451846488052,0.005792903692976104,0.0020275162925416364,0.12338884866039102
Precision Disk,0.0053058486308471065,0.0011587485515643105,0.0021040434225773007,0.015551625297310483,0.0035677258035006405,0.0052753552479112035,0.003659205952308349,0.003964139781667379,0.001341708849179728,0.006342623650667805,0.004452033908641824,0.01058120387875831,0.030340916021223394,0.03994633164603281,0.0031713118253339024,0.0004574007440385436,0.0,0.0006098676587180582,0.0003964139781667378,0.00012197353174361163,0.001006281636884796,0.000335427212294932,0.005854729523693358,0.00018296029761541744,0.8085930353113374,0.040617186070622674,0.0015246691467951455,0.0035372324205647375
Precision Sphere,0.0069353327085285845,0.0,0.0037488284910965324,0.030740393626991564,0.0031865042174320526,0.0016869728209934396,0.0011246485473289597,0.0022492970946579195,0.003561387066541706,0.009559512652296157,0.00880974695407685,0.006373008434864105,0.11677600749765699,0.022305529522024366,0.020618556701030927,0.0,0.0,0.0011246485473289597,0.0005623242736644799,0.0,0.005248359887535145,0.006373008434864105,0.004873477038425492,0.00037488284910965324,0.2804123711340206,0.4386129334582943,0.004873477038425492,0.019868791002811623
Quadpod,0.013476598069568385,0.0009105809506465125,0.00018211619012930248,0.03715170278637771,0.011655436168275359,0.021125478054999088,0.011837552358404663,0.004552904753232562,0.007830996175560007,0.0030959752321981426,0.0030959752321981426,0.00036423238025860496,0.029684938991076305,0.0030959752321981426,0.00218539428155163,0.0,0.0,0.010016390457111637,0.006191950464396285,0.0,0.0054634857038790745,0.008923693316335822,0.056273902749954474,0.006009834274266983,0.026042615188490256,0.03369149517392096,0.5891458750682935,0.10799490074667638
Tripod,0.0065020576131687245,0.0014814814814814814,0.01617283950617284,0.008065843621399177,0.0018930041152263374,0.0062139917695473255,0.0030041152263374487,0.014074074074074074,0.024362139917695473,0.003868312757201646,0.012839506172839505,0.002139917695473251,0.0019753086419753087,0.00020576131687242798,0.07736625514403292,0.004691358024691358,0.0009876543209876543,0.005185185185185185,0.03925925925925926,0.001934156378600823,0.007366255144032921,0.0026337448559670784,0.019218106995884773,0.037530864197530864,0.023045267489711935,0.009711934156378601,0.025267489711934158,0.6430041152263375
