,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.04574309185959671,0.0005601194921583271,0.0018670649738610904,0.0031740104555638537,0.016430171769977596,0.0022404779686333084,0.0,0.0048543689320388345,0.0020537714712471995,0.008775205377147125,0.6484316654219567,0.0016803584764749813,0.0037341299477221808,0.0016803584764749813,0.016056758775205376,0.0028005974607916355,0.0,0.00578790141896938,0.0016803584764749813,0.0,0.01362957430918596,0.015123226288274831,0.1816654219566841,0.0009335324869305452,0.01568334578043316,0.0007468259895444362,0.00018670649738610905,0.004480955937266617
Power Disk,0.11494019866207177,0.0034461787958645854,0.00020271639975674033,0.000608149199270221,0.008716805189539835,0.009933103588080276,0.0010135819987837015,0.004257044394891546,0.0018244475978106628,0.01216298398540442,0.005878775592945469,0.7395094263125886,0.03263734036083519,0.0,0.002027163997567403,0.002027163997567403,0.0,0.001216298398540442,0.0014190147982971822,0.0,0.00020271639975674033,0.000608149199270221,0.0022298803973241437,0.000608149199270221,0.04317859314818569,0.007703223190756132,0.002635313196837624,0.0010135819987837015
Power Sphere,0.04483489851560133,0.0006058770069675856,0.0001514692517418964,0.016510148439866708,0.008482278097546198,0.006816116328385338,0.0004544077552256892,0.020902756740381702,0.011663132384126022,0.014995455922447743,0.013783701908512571,0.019085125719478947,0.6722205392305362,0.0,0.015752802181157224,0.0004544077552256892,0.0,0.0036352620418055137,0.0010602847621932747,0.0,0.0,0.0,0.0004544077552256892,0.0009088155104513784,0.0840654347167525,0.05104513783701908,0.003938200545289306,0.008179339594062406
Sphere 4-Finger,0.0012295081967213116,0.0,0.00389344262295082,0.001639344262295082,0.02418032786885246,0.002254098360655738,0.0,0.0034836065573770492,0.00020491803278688525,0.0020491803278688526,0.0004098360655737705,0.003278688524590164,0.0006147540983606558,0.8370901639344263,0.0006147540983606558,0.0,0.0,0.006147540983606557,0.0063524590163934426,0.0,0.006557377049180328,0.0014344262295081967,0.002254098360655738,0.0,0.07520491803278688,0.02028688524590164,0.000819672131147541,0.0
Sphere 3-Finger,0.01371962903349429,0.010040622365294703,0.00705142944738254,0.016325592090135663,0.0031424848624204797,0.0006131677780332643,0.002069441250862267,0.008277765003449069,0.0027592550011496897,0.019161493063539512,0.02743925806698858,0.0029891929179121637,0.005135280141028589,0.0004598758335249483,0.6873610791752893,0.004905342224266114,0.00022993791676247414,0.0064382616693492755,0.00942745458726144,0.00015329194450831607,0.0003832298612707902,0.00030658388901663215,0.022993791676247412,0.00022993791676247414,0.008124473058940753,0.004062236529470377,0.0062849697248409594,0.12991492297079787
Lateral,0.00011235534249653571,0.004644020823190142,0.0017976854799445713,0.014756001647878356,0.0007115838358113929,0.005205797535672821,0.0007115838358113929,0.024306205760083893,0.12317890715703532,0.0,0.0004868731508183214,0.0006741320549792142,0.00014980712332871428,0.0,0.005130893974008464,0.7728549492528369,0.010299239728849106,0.0029961424665742855,0.007902325755589678,0.0005617767124826786,0.0014606194524549641,0.016291524661997677,0.002733980000749036,0.0003370660274896071,0.0013857158907906071,0.00011235534249653571,7.490356166435714e-05,0.0011235534249653572
Stick,0.0,0.016300731869594146,0.0013306719893546241,0.0,0.0,0.009314703925482368,0.000998003992015968,0.044244843646041254,0.3200266134397871,0.00033266799733865603,0.0,0.0026613439787092482,0.0,0.0,0.001996007984031936,0.1650033266799734,0.2654690618762475,0.0013306719893546241,0.09846972721224219,0.01330671989354624,0.011310711909514305,0.018962075848303395,0.007651363938789089,0.012308715901530274,0.0026613439787092482,0.0,0.0,0.006320691949434464
Adduction Grip,0.009332872450743173,0.0005184929139301763,0.017628759073625995,0.010197027307293468,0.0017283097131005876,0.0,0.0,0.00553059108192188,0.014172139647424819,0.014517801590044937,0.006394745938472174,0.0008641548565502938,0.0010369858278603526,0.0,0.02229519529899758,0.034393363290701695,0.000691323885240235,0.770653301071552,0.02212236432768752,0.017974421016246113,0.000691323885240235,0.008814379536812997,0.0010369858278603526,0.017110266159695818,0.01106118216384376,0.0003456619426201175,0.00017283097131005876,0.010715520221223643
Writing Tripod,0.004157359146190122,0.009928021841648052,0.012099776619508562,0.004653760238272524,0.0023579051873914123,0.018366840407048897,0.003288657235045917,0.01538843385455448,0.05658972449739389,0.0018615040953090098,6.205013651030033e-05,0.0013030528667163069,0.00012410027302060066,0.00012410027302060066,0.004157359146190122,0.046413502109704644,0.01545048399106478,0.007135765698684537,0.5945023579051874,0.025564656242243734,0.03145941921072226,0.009307520476545048,0.006639364606602135,0.05416976917349218,0.0006825515016133035,0.0,0.004777860511293125,0.06943410275502607
Lateral Tripod,0.0033216100039077765,0.017584994138335287,0.008792497069167644,0.0015631105900742479,0.008010941774130519,0.04669792887846815,0.010941774130519734,0.005861664712778429,0.05881203595154357,0.005275498241500586,0.005470887065259867,0.0011723329425556857,0.00019538882375928098,0.00019538882375928098,0.0033216100039077765,0.017389605314576007,0.0076201641266119575,0.009769441187964049,0.29308323563892147,0.27452129738178976,0.029308323563892145,0.013286440015631106,0.0005861664712778429,0.13833528722157093,0.0025400547088706526,0.0,0.0007815552950371239,0.035560765924189136
Palmar Pinch,0.000899685110211426,0.000299895036737142,0.001799370220422852,0.006222822012295697,0.0021742390163442793,0.0021742390163442793,7.49737591842855e-05,0.0029239766081871343,0.012895486579697106,0.0008247113510271405,0.00449842555105713,0.0011246063877642825,0.0002249212775528565,0.00299895036737142,0.001199580146948568,0.0026240815714499927,0.005548058179637127,0.0008247113510271405,0.028939871045134204,0.00299895036737142,0.7677312940470835,0.05960413855150697,0.06755135702504124,0.008397061028639977,0.004573399310241416,0.002549107812265707,0.000449842555105713,0.007872244714349977
Tip Pinch,0.0015376013419066256,0.002096729102599944,0.004473022085546547,0.01048364551299972,0.003214984623986581,0.0015376013419066256,0.0006989097008666481,0.00349454850433324,0.01803187028235952,0.0008386916410399776,0.0029354207436399216,0.0006989097008666481,0.0006989097008666481,0.0,0.0061504053676265024,0.13461000838691642,0.015795359239586245,0.01761252446183953,0.025859658932065977,0.006709533128319821,0.16452334358400894,0.4730220855465474,0.01817165222253285,0.06975118814649148,0.003214984623986581,0.0005591277606933184,0.0008386916410399776,0.012440592675426335
Inferior Pincer,0.004901960784313725,0.0016339869281045752,0.002131287297527707,0.00021312872975277067,0.007246376811594203,0.0005683432793407218,0.0006393861892583121,0.011366865586814436,0.0012787723785166241,0.004759874964478545,0.14634839443023587,0.0007104290991759022,0.0029127593066211994,0.0006393861892583121,0.008951406649616368,0.003552145495879511,0.00014208581983518045,0.008809320829781187,0.004404660414890594,0.0,0.050724637681159424,0.016268826371128163,0.6882637112816141,0.00042625745950554135,0.01875532821824382,0.002131287297527707,0.00014208581983518045,0.012077294685990338
Prismatic 3 Finger,0.0011585807385952208,0.002172338884866039,0.008834178131788559,0.010282404055032585,0.0031860970311368576,0.008544532947139754,0.001448225923244026,0.010137581462708182,0.066908037653874,0.0015930485155684288,0.0005792903692976104,0.000724112961622013,0.0,0.0008689355539464157,0.0027516292541636496,0.005358435916002897,0.001882693700217234,0.020999275887038378,0.12353367125271543,0.035916002896451846,0.06488052136133236,0.024764663287472847,0.001448225923244026,0.5045619116582187,0.001448225923244026,0.00043446777697320784,0.001882693700217234,0.09370021723388848
Precision Disk,0.0024699640178081354,0.0011892419345002135,0.0032018052082698053,0.012837714216015124,0.0035982191864365434,0.0027139110812953587,0.003323778740013417,0.003659205952308349,0.0010977617856925048,0.009422455327193999,0.003689699335244252,0.0054278221625907175,0.04028175885832774,0.04601451485027749,0.004726474355064951,0.0007013478075257669,0.0,0.00167713606147466,0.0004574007440385436,0.00012197353174361163,0.0013112154662438251,0.0003049338293590291,0.008477160456181009,0.00018296029761541744,0.7888638165518083,0.04387997804476429,0.0014941757638592425,0.008873574434347747
Precision Sphere,0.004311152764761012,0.0,0.007122774133083412,0.030740393626991564,0.007497656982193065,0.0011246485473289597,0.0013120899718837863,0.003561387066541706,0.001499531396438613,0.015182755388940957,0.008434864104967198,0.005623242736644799,0.11152764761012184,0.0316776007497657,0.021180880974695407,0.00037488284910965324,0.0,0.002061855670103093,0.0028116213683223993,0.0,0.011996251171508904,0.004123711340206186,0.001499531396438613,0.0007497656982193065,0.269165885660731,0.43486410496719774,0.005435801312089972,0.01611996251171509
Quadpod,0.006009834274266983,0.0038244399927153524,0.00018211619012930248,0.03296303041340375,0.013476598069568385,0.013294481879439083,0.011655436168275359,0.0016390457111637225,0.0067382990347841926,0.0034602076124567475,0.0016390457111637225,0.00036423238025860496,0.03223456565288654,0.00364232380258605,0.0030959752321981426,0.0005463485703879075,0.0,0.00509925332362047,0.012019668548533965,0.0,0.006920415224913495,0.0014569295210344199,0.03533054088508469,0.0030959752321981426,0.018757967583318158,0.008195228555818612,0.7089783281733746,0.0653797122564196
Tripod,0.005267489711934157,0.0013991769547325103,0.020246913580246915,0.01102880658436214,0.0016460905349794238,0.008148148148148147,0.003168724279835391,0.013127572016460906,0.017119341563786007,0.006872427983539094,0.01448559670781893,0.001851851851851852,0.0018930041152263374,0.00037037037037037035,0.09279835390946502,0.006008230452674897,0.0003292181069958848,0.006419753086419753,0.06267489711934156,0.0023868312757201644,0.01353909465020576,0.0029218106995884774,0.02139917695473251,0.03897119341563786,0.01345679012345679,0.0037448559670781893,0.03168724279835391,0.597037037037037
