,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.05302464525765497,0.0,0.0014936519790888724,0.005414488424197162,0.029499626587005227,0.00018670649738610905,0.0,0.006348020911127707,0.0005601194921583271,0.006908140403286034,0.6314413741598207,0.0011202389843166542,0.00392083644510829,0.0018670649738610904,0.018857356235997012,0.005041075429424944,0.0003734129947722181,0.00392083644510829,0.0,0.0,0.014936519790888723,0.009148618371919343,0.18446601941747573,0.0013069454817027633,0.01194921583271098,0.0018670649738610904,0.0009335324869305452,0.005414488424197162
Power Disk,0.1457530914250963,0.002432596797080884,0.00020271639975674033,0.001216298398540442,0.01277113318467464,0.011554834786134198,0.0014190147982971822,0.006892357591729171,0.0028380295965943643,0.020271639975674032,0.00608149199270221,0.6959254003648895,0.030002027163997566,0.0,0.015811879181025744,0.00020271639975674033,0.0,0.0008108655990269613,0.001216298398540442,0.0,0.0,0.0,0.00040543279951348065,0.0,0.0241232515710521,0.017028177579566185,0.0014190147982971822,0.0016217311980539226
Power Sphere,0.03165707361405635,0.0003029385034837928,0.0,0.01090578612541654,0.010754316873674645,0.0013632232656770676,0.0013632232656770676,0.011966070887609816,0.000757346258709482,0.006513177824901545,0.005755831566192063,0.010299909118448955,0.7379581944865192,0.0004544077552256892,0.01348076340502878,0.0,0.0,0.0034837927900636173,0.0012117540139351712,0.0,0.0,0.0,0.0004544077552256892,0.0,0.10254468342926386,0.03332323538321721,0.0024235080278703423,0.01302635564980309
Sphere 4-Finger,0.0,0.00020491803278688525,0.00389344262295082,0.0,0.022745901639344264,0.0014344262295081967,0.0,0.0020491803278688526,0.0006147540983606558,0.0004098360655737705,0.0,0.0,0.0014344262295081967,0.8297131147540984,0.0,0.0,0.0,0.0004098360655737705,0.0020491803278688526,0.0,0.005532786885245901,0.0,0.005327868852459016,0.0,0.08545081967213115,0.029918032786885245,0.0069672131147540985,0.0018442622950819673
Sphere 3-Finger,0.013413045144477657,0.0019161493063539511,0.0012263355560665286,0.01885490917452288,0.004905342224266114,0.00015329194450831607,0.0,0.016478884034643978,0.0011496895838123706,0.012493293477427761,0.02544646278838047,0.0016095654173373189,0.012033417643902812,0.0004598758335249483,0.6817659232007358,0.005135280141028589,0.0,0.009504100559515597,0.005441864030045221,0.00015329194450831607,0.00030658388901663215,0.0,0.029508699317850846,0.0006131677780332643,0.009580746531769756,0.00743465930865333,0.0029891929179121637,0.13742622825170536
Lateral,0.0,0.004831279727351035,0.0005617767124826786,0.010861016441331785,0.00029961424665742855,0.002097299726602,0.00011235534249653571,0.02389423617092993,0.07606456687015467,0.00011235534249653571,0.00014980712332871428,0.00014980712332871428,7.490356166435714e-05,0.0,0.0036702745215535,0.8573461668102318,0.0029212389049099283,0.00183513726077675,0.00235946219242725,0.00018725890416089285,0.0007115838358113929,0.00782742219392532,0.0013108123291262499,0.0004868731508183214,0.0004868731508183214,0.0,0.0,0.001647878356615857
Stick,0.0,0.051563539587491686,0.0006653359946773121,0.0,0.0,0.000998003992015968,0.0006653359946773121,0.07351962741184298,0.3948769128409847,0.0,0.0,0.0,0.0,0.0,0.0013306719893546241,0.20392548236859614,0.10778443113772455,0.004324683965402528,0.09115103127079174,0.003992015968063872,0.021956087824351298,0.015302727877578177,0.003992015968063872,0.015968063872255488,0.0026613439787092482,0.0,0.0,0.0053226879574184965
Adduction Grip,0.0019011406844106464,0.0015554787417905289,0.005184929139301763,0.006394745938472174,0.0010369858278603526,0.0,0.0,0.009160041479433114,0.013135153819564467,0.0034566194262011752,0.002073971655720705,0.0010369858278603526,0.0,0.0,0.017974421016246113,0.03560318008987211,0.0010369858278603526,0.811959903214656,0.01538195644659523,0.009160041479433114,0.0003456619426201175,0.002073971655720705,0.0003456619426201175,0.024541997926028344,0.0019011406844106464,0.002246802627030764,0.003975112340131351,0.028517110266159697
Writing Tripod,0.007259865971705138,0.03052866716306776,0.0031025068255150163,0.00384710846363862,0.0006205013651030033,0.0195457930007446,0.003288657235045917,0.018304790270538596,0.055348721767187886,0.00037230081906180194,0.0002482005460412013,0.002544055596922313,0.00012410027302060066,0.0,0.0026061057334326137,0.05050881111938446,0.011665425663936461,0.01327872921320427,0.5474683544303798,0.018056589724497394,0.033134772896500374,0.0002482005460412013,0.006701414743112435,0.03251427153139737,0.0009928021841648052,0.0,0.004343509555721023,0.1333457433606354
Lateral Tripod,0.0011723329425556857,0.057248925361469326,0.0037123876514263384,0.0019538882375928096,0.010355607659241891,0.013286440015631106,0.0042985541227041815,0.006447831184056272,0.053341148886283704,0.008206330597889801,0.0037123876514263384,0.0019538882375928096,0.0,0.0,0.0017584994138335288,0.021883548261039467,0.005080109417741305,0.009183274716686205,0.29210629152012507,0.23974208675263775,0.021883548261039467,0.0035169988276670576,0.0033216100039077765,0.13286440015631107,0.0005861664712778429,0.0,0.0,0.10238374364986323
Palmar Pinch,0.0002249212775528565,0.000299895036737142,0.000299895036737142,0.005922926975558554,0.001649422702054281,0.001199580146948568,7.49737591842855e-05,0.003298845404108562,0.01896836107362423,0.0002249212775528565,0.0033738191632928477,0.0,0.000149947518368571,0.005473084420452841,0.008097165991902834,0.001199580146948568,0.004573399310241416,0.0020242914979757085,0.047383415804468434,0.001049632628579997,0.7349677612835508,0.040560803718698454,0.08194631878842405,0.001799370220422852,0.007722297195981407,0.0021742390163442793,0.0030739241265557056,0.022267206477732792
Tip Pinch,0.0004193458205199888,0.004053676265026559,0.0002795638803466592,0.021526418786692758,0.0026558568632932627,0.0019569471624266144,0.0002795638803466592,0.0037741123846798995,0.01439753983785295,0.0019569471624266144,0.0037741123846798995,0.0006989097008666481,0.0002795638803466592,0.0011182555213866368,0.017332960581492873,0.2545429130556332,0.009644953871959744,0.026418786692759294,0.045149566675985464,0.009085826111266425,0.12957785854067655,0.35854067654459043,0.016773832820799552,0.059407324573665085,0.002096729102599944,0.0016773832820799553,0.0012580374615599665,0.011322337154039698
Inferior Pincer,0.003978402955385053,0.001562944018186985,0.0007814720090934925,0.002273373117362887,0.014776925262858768,0.0020602443876101165,0.00021312872975277067,0.010230179028132993,0.0012787723785166241,0.0009946007388462632,0.12055981813015061,0.0006393861892583121,0.00312588803637397,0.0007104290991759022,0.014421710713270815,0.004404660414890594,0.0012787723785166241,0.005186132423984086,0.0033390167661267404,0.0,0.07445296959363455,0.013498152884342142,0.6805910770105144,0.0,0.02465188974140381,0.001562944018186985,0.0003552145495879511,0.013071895424836602
Prismatic 3 Finger,0.0023171614771904415,0.008110065170166545,0.0020275162925416364,0.006806661839246922,0.004923968139029689,0.003620564808110065,0.0,0.0069514844315713255,0.042433019551049965,0.0015930485155684288,0.0026068066618392467,0.0005792903692976104,0.0,0.0,0.0011585807385952208,0.0026068066618392467,0.0008689355539464157,0.029688631426502535,0.16712527154236062,0.02172338884866039,0.11585807385952208,0.02722664735698769,0.002172338884866039,0.3761042722664736,0.0024619840695148444,0.001448225923244026,0.004199855177407676,0.16538740043446779
Precision Disk,0.0031713118253339024,0.0015246691467951455,0.001006281636884796,0.0083856803073733,0.003110325059462097,0.0008843081051411844,0.0004574007440385436,0.006037689821308776,0.000670854424589864,0.0035982191864365434,0.002226016954320912,0.0013722022321156309,0.04790510459230347,0.03415258888821126,0.004269073611026407,0.0,0.0,0.00167713606147466,0.0003659205952308349,6.0986765871805816e-05,0.0021040434225773007,0.00018296029761541744,0.005366835396718912,0.0,0.828200280539123,0.037964261755199125,0.002256510337256815,0.003049338293590291
Precision Sphere,0.0016869728209934396,0.0,0.004498594189315839,0.025117150890346766,0.004873477038425492,0.0026241799437675727,0.0,0.0007497656982193065,0.0011246485473289597,0.005060918462980318,0.005623242736644799,0.004873477038425492,0.15051546391752577,0.017994376757263356,0.016307403936269917,0.0,0.0,0.003373945641986879,0.0011246485473289597,0.00018744142455482662,0.01049671977507029,0.006560449859418931,0.005060918462980318,0.0007497656982193065,0.3055295220243674,0.40187441424554826,0.00937207122774133,0.014620431115276476
Quadpod,0.0029138590420688397,0.001821161901293025,0.0,0.027317428519395375,0.005281369513749772,0.008923693316335822,0.012019668548533965,0.00364232380258605,0.010744855217628847,0.001092697140775815,0.00036423238025860496,0.0,0.03350937898379166,0.004552904753232562,0.009834274266982334,0.0,0.0,0.008195228555818612,0.008559460936077217,0.0005463485703879075,0.01529775997086141,0.0007284647605172099,0.028774358040429795,0.0027317428519395373,0.05609178655982517,0.031870333272627935,0.6230194864323438,0.1021671826625387
Tripod,0.005267489711934157,0.0016049382716049382,0.010576131687242798,0.0051440329218107,0.002510288065843621,0.001934156378600823,0.0038271604938271606,0.024156378600823047,0.013004115226337449,0.0023868312757201644,0.009794238683127572,0.006872427983539094,0.0075720164609053495,0.0017695473251028806,0.10530864197530865,0.0031275720164609055,0.0005761316872427984,0.0102880658436214,0.03827160493827161,0.0014814814814814814,0.014732510288065843,0.00045267489711934157,0.023868312757201648,0.023786008230452675,0.023168724279835393,0.0067078189300411525,0.0620164609053498,0.5897942386831275
