,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.05750560119492158,0.0,0.0020537714712471995,0.0028005974607916355,0.008588498879761016,0.0009335324869305452,0.0,0.0011202389843166542,0.0011202389843166542,0.013816280806572068,0.5952203136669156,0.0,0.0026138909634055266,0.0013069454817027633,0.024645257654966394,0.004667662434652726,0.0,0.0014936519790888724,0.0014936519790888724,0.0,0.024085138162808065,0.008961911874533234,0.22050037341299478,0.0018670649738610904,0.01736370425690814,0.0033607169529499626,0.0011202389843166542,0.0033607169529499626
Power Disk,0.18933711737279546,0.00040543279951348065,0.0,0.0028380295965943643,0.002432596797080884,0.0251368335698358,0.00040543279951348065,0.0,0.00040543279951348065,0.029393877964727345,0.010135819987837016,0.6320697344415164,0.040948712750861545,0.00020271639975674033,0.003243462396107845,0.00020271639975674033,0.0,0.0,0.000608149199270221,0.0,0.00040543279951348065,0.0,0.0022298803973241437,0.00040543279951348065,0.03202919116156497,0.01864990877762011,0.007095073991485911,0.0014190147982971822
Power Sphere,0.05604362314450167,0.0013632232656770676,0.0001514692517418964,0.03392911239018479,0.0021205695243865495,0.0025749772796122387,0.0016661617691608604,0.015298394425931536,0.0010602847621932747,0.032868827627991516,0.015601332929415328,0.03165707361405635,0.5466525295365041,0.002726446531354135,0.016661617691608604,0.0,0.0,0.0004544077552256892,0.0009088155104513784,0.0,0.0009088155104513784,0.0,0.004998485307482581,0.0003029385034837928,0.12299303241441988,0.06513177824901545,0.0337776431384429,0.010148439866707059
Sphere 4-Finger,0.006762295081967213,0.0,0.004918032786885246,0.0028688524590163933,0.034221311475409834,0.0028688524590163933,0.0,0.00020491803278688525,0.001639344262295082,0.0063524590163934426,0.0010245901639344263,0.0,0.0010245901639344263,0.7555327868852459,0.0012295081967213116,0.00020491803278688525,0.0,0.00430327868852459,0.0006147540983606558,0.0,0.00778688524590164,0.0,0.009836065573770493,0.0,0.08565573770491804,0.06168032786885246,0.010040983606557377,0.0012295081967213116
Sphere 3-Finger,0.009120870698244807,0.00015329194450831607,0.011113665976852916,0.032267954319000536,0.0036023606959454282,0.0009197516670498966,0.00022993791676247414,0.006514907641603434,0.002452671112133057,0.025982984594159576,0.030428450984900744,0.01678546792366061,0.008124473058940753,0.0016862113895914769,0.5849620602437342,0.0029125469456580057,7.664597225415804e-05,0.004522112362995325,0.0075113052809074885,0.0013029815283206868,0.0015329194450831609,0.00015329194450831607,0.028052425845021843,0.00022993791676247414,0.011956771671648655,0.009350808615007282,0.0157124243121024,0.18234076799264198
Lateral,0.0,0.0060297367139807495,0.0011984569866297142,0.02018650986854425,0.0004868731508183214,0.008464102468072356,0.00022471068499307141,0.017827047676116998,0.04295719261450882,7.490356166435714e-05,0.0011610052057975356,0.0039698887682109284,0.00029961424665742855,0.0,0.006591513426463428,0.8492940339313134,0.0022845586307628928,0.0014606194524549641,0.0078648739747575,0.0030335942474064644,0.0014231676716227857,0.01778959589528482,0.0024718175349237857,0.0003745178083217857,0.0011235534249653572,0.0,0.0,0.0034081120557282497
Stick,0.0,0.033932135728542916,0.003992015968063872,0.001996007984031936,0.0,0.003659347970725216,0.00033266799733865603,0.02428476380572189,0.23885562208915503,0.00033266799733865603,0.0,0.000998003992015968,0.0,0.0,0.00665335994677312,0.3699268130405855,0.05355954757152362,0.002328675981370592,0.0741849634065203,0.04524284763805722,0.02162341982701264,0.06986027944111776,0.009314703925482368,0.016300731869594146,0.0026613439787092482,0.0,0.00033266799733865603,0.019627411842980707
Adduction Grip,0.04338057379882475,0.00017283097131005876,0.01261666090563429,0.021431040442447286,0.006567576909782233,0.0,0.0,0.00276529554096094,0.013307984790874524,0.032837884548911164,0.020566885585896994,0.0,0.0005184929139301763,0.0015554787417905289,0.11216730038022814,0.027652955409609402,0.0,0.5292084341514,0.01261666090563429,0.00967853439336329,0.006221914967162115,0.020566885585896994,0.005876253024541998,0.026961631524369166,0.004320774282751469,0.0015554787417905289,0.0008641548565502938,0.08658831662633944
Writing Tripod,0.008997269793993547,0.0057086125589476296,0.011293124844874658,0.0192355423181931,0.0020476545048399106,0.021531397369074213,0.00192355423181931,0.008376768428890544,0.027860511293124845,0.0013030528667163069,6.205013651030033e-05,0.0016133035492678085,0.0020476545048399106,0.0021717547778605114,0.0062050136510300325,0.06583519483742864,0.0011789525936957061,0.0016133035492678085,0.4790891039960288,0.031707619756763464,0.04573095060809134,0.00949367088607595,0.010734673616281956,0.02680565897244974,0.0035989079175974188,0.0013030528667163069,0.02519235542318193,0.17733929014643832
Lateral Tripod,0.005861664712778429,0.012504884720593983,0.008792497069167644,0.005470887065259867,0.005275498241500586,0.041617819460726846,0.0035169988276670576,0.009183274716686205,0.02579132473622509,0.01817116060961313,0.005080109417741305,0.00039077764751856197,0.0,0.0009769441187964048,0.008792497069167644,0.013481828839390387,0.0019538882375928096,0.0025400547088706526,0.2135599843688941,0.22723720203204376,0.035560765924189136,0.010355607659241891,0.0023446658851113715,0.11469323954669793,0.004103165298944901,0.0,0.011527940601797577,0.21121531848378272
Palmar Pinch,0.001799370220422852,0.0006747638326585695,0.0012745539061328535,0.012070775228669966,0.0008247113510271405,0.0024741340530814214,0.000149947518368571,0.000749737591842855,0.005623031938821413,0.0005248163142899985,0.017543859649122806,0.0,0.0006747638326585695,0.006297795771479982,0.001049632628579997,0.0008247113510271405,0.000449842555105713,0.0003748687959214275,0.029764582396161345,0.001349527665317139,0.6425251162093267,0.03343829659619133,0.17873744189533664,0.011396011396011397,0.0103463787674314,0.007722297195981407,0.0075723496776128356,0.023766681661418505
Tip Pinch,0.0015376013419066256,0.0009784735812133072,0.002516074923119933,0.022644674308079395,0.0016773832820799553,0.002516074923119933,0.0002795638803466592,0.0009784735812133072,0.005311713726586525,0.0019569471624266144,0.015376013419066257,0.0004193458205199888,0.0012580374615599665,0.0001397819401733296,0.00684931506849315,0.12398658093374336,0.0009784735812133072,0.02068772714565278,0.029913335197092536,0.009225608051439753,0.19555493430248813,0.4173888733575622,0.05982667039418507,0.04654738607771876,0.0023762929829466034,0.002516074923119933,0.0030752026838132512,0.023483365949119372
Inferior Pincer,0.011366865586814436,7.104290991759022e-05,0.0056123898834896276,0.0012077294685990338,0.005754475703324808,0.0004973003694231316,0.00021312872975277067,0.002841716396703609,0.0008525149190110827,0.004404660414890594,0.17838874680306904,0.0026285876669508382,0.000923557828928673,0.005825518613242399,0.008454106280193236,0.0033390167661267404,0.0,0.0007104290991759022,0.007175333901676613,0.0,0.09619210002841716,0.004617789144643365,0.5990338164251208,0.00014208581983518045,0.029198635976129584,0.011579994316567206,0.0019181585677749361,0.017050298380221655
Prismatic 3 Finger,0.0011585807385952208,0.0024619840695148444,0.0013034033309196234,0.014337436640115858,0.0027516292541636496,0.023606082548877624,0.0010137581462708182,0.0023171614771904415,0.01564083997103548,0.005358435916002897,0.004923968139029689,0.0020275162925416364,0.0024619840695148444,0.0017378711078928314,0.007096307023895728,0.0010137581462708182,0.0005792903692976104,0.02997827661115134,0.10470673425054308,0.025778421433743665,0.11484431571325127,0.013468501086169442,0.005358435916002897,0.28790731354091237,0.007096307023895728,0.0069514844315713255,0.02505430847212165,0.28906589427950763
Precision Disk,0.009239495029578581,0.000335427212294932,0.004756967738000854,0.01707629444410563,0.003110325059462097,0.0010977617856925048,0.0005183875099103494,0.002683417698359456,0.0007623345733975727,0.015551625297310483,0.006403610416539611,0.0028968713789107765,0.03643959260840398,0.045526620723303046,0.0054278221625907175,0.0,0.0,0.001341708849179728,0.0004574007440385436,0.0,0.0078063060315911445,0.0,0.010520217112886504,6.0986765871805816e-05,0.762243093248765,0.055680917240958715,0.003994633164603281,0.006068183204244679
Precision Sphere,0.007872539831302717,0.0009372071227741331,0.0013120899718837863,0.04629803186504217,0.003936269915651359,0.006747891283973758,0.00037488284910965324,0.0011246485473289597,0.0022492970946579195,0.036925960637300845,0.012371134020618556,0.008997188378631678,0.11077788191190253,0.031115276476101218,0.007872539831302717,0.0,0.0,0.0026241799437675727,0.0007497656982193065,0.0,0.0260543580131209,0.001499531396438613,0.005623242736644799,0.0007497656982193065,0.312464854732896,0.3400187441424555,0.015745079662605434,0.015557638238050609
Quadpod,0.008377344745947915,0.0020032780914223274,0.00018211619012930248,0.04862502276452377,0.0030959752321981426,0.010380622837370242,0.001092697140775815,0.0005463485703879075,0.010744855217628847,0.008923693316335822,0.0023675104716809323,0.0014569295210344199,0.080677472227281,0.010926971407758149,0.00364232380258605,0.0,0.0,0.0016390457111637225,0.00947004188672373,0.0,0.010744855217628847,0.0005463485703879075,0.011655436168275359,0.01675468949189583,0.055545437989437264,0.033327262793662354,0.5991622655254052,0.06811145510835913
Tripod,0.012839506172839505,0.0011522633744855968,0.016625514403292182,0.011810699588477367,0.0014814814814814814,0.010246913580246913,0.0016049382716049382,0.006090534979423868,0.010205761316872428,0.011646090534979423,0.003909465020576132,0.0057201646090534975,0.007366255144032921,0.001522633744855967,0.10699588477366255,0.0020987654320987655,0.0004938271604938272,0.005967078189300412,0.033868312757201646,0.0009465020576131687,0.01823045267489712,0.0013168724279835392,0.022469135802469137,0.0297119341563786,0.034362139917695475,0.016502057613168725,0.0942798353909465,0.5305349794238683
