,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.0351008215085885,0.00018670649738610905,0.0014936519790888724,0.0014936519790888724,0.01362957430918596,0.004480955937266617,0.0,0.0037341299477221808,0.0009335324869305452,0.007094846900672144,0.6271471247199403,0.0005601194921583271,0.003547423450336072,0.0011202389843166542,0.009895444361463779,0.00392083644510829,0.0,0.004107542942494399,0.0007468259895444362,0.0,0.010082150858849889,0.011389096340552652,0.22871545929798356,0.00018670649738610905,0.022404779686333084,0.0009335324869305452,0.0005601194921583271,0.006534727408513816
Power Disk,0.12426515305088182,0.003851611595378066,0.0008108655990269613,0.008919521589296575,0.011757551185890938,0.016420028380295965,0.0018244475978106628,0.006892357591729171,0.008716805189539835,0.00628420839245895,0.006892357591729171,0.7216703831339956,0.022298803973241434,0.0,0.004459760794648287,0.00020271639975674033,0.0,0.0010135819987837015,0.0,0.00020271639975674033,0.0,0.0,0.002027163997567403,0.00040543279951348065,0.041759578349888506,0.0054733427934319885,0.003243462396107845,0.000608149199270221
Power Sphere,0.03241441987276583,0.005907300817933959,0.0,0.061193577703726146,0.014541048167222055,0.0036352620418055137,0.0009088155104513784,0.03241441987276583,0.004089669797031203,0.007724931838836716,0.013329294153286883,0.01938806422296274,0.6107240230233263,0.0001514692517418964,0.0168130869433505,0.001514692517418964,0.0,0.0003029385034837928,0.0010602847621932747,0.0,0.0,0.0,0.0006058770069675856,0.0,0.12284156316267798,0.044077552256891854,0.001969100272644653,0.004392608300514996
Sphere 4-Finger,0.00020491803278688525,0.0,0.0028688524590163933,0.005122950819672131,0.01721311475409836,0.010245901639344262,0.0,0.0012295081967213116,0.00819672131147541,0.0010245901639344263,0.0,0.0004098360655737705,0.00020491803278688525,0.8153688524590164,0.0012295081967213116,0.0,0.0,0.000819672131147541,0.0014344262295081967,0.0,0.00389344262295082,0.0,0.0030737704918032786,0.0004098360655737705,0.1069672131147541,0.020081967213114754,0.0,0.0
Sphere 3-Finger,0.012799877366444393,0.0068981375028742235,0.0062849697248409594,0.017092051812677245,0.0028359009734038477,0.0014562734728290028,0.0010730436115582126,0.01770521959071051,0.0036790066681995862,0.015329194450831609,0.03610025293170844,0.0030658388901663217,0.011113665976852916,0.00030658388901663215,0.6150072813673642,0.008047827086686594,0.0007664597225415804,0.004445466390741166,0.0073580133363991725,0.0,0.0007664597225415804,0.0,0.019084847091285353,0.00022993791676247414,0.0242967732045681,0.005365218057791063,0.012033417643902812,0.16685828159730207
Lateral,0.00029961424665742855,0.004381858357364893,0.001048649863301,0.015093067675367963,0.0005243249316505,0.0076027115089322495,0.0005617767124826786,0.0256919216508745,0.12984532414516312,0.00014980712332871428,0.00022471068499307141,0.0003370660274896071,0.0008988427399722857,0.0,0.0032583049323995357,0.7648402681547508,0.010336691509681285,0.0017976854799445713,0.0053556046590015356,0.00078648739747575,0.0022096550690985355,0.016216621100333322,0.004381858357364893,0.00041196958915396426,0.0014606194524549641,3.745178083217857e-05,0.0,0.0022471068499307144
Stick,0.0,0.0166333998669328,0.00166333998669328,0.0,0.0,0.008982035928143712,0.00033266799733865603,0.03226879574184963,0.3223552894211577,0.0,0.0,0.000998003992015968,0.0,0.0,0.0006653359946773121,0.15103127079174983,0.3040585495675316,0.0013306719893546241,0.0968063872255489,0.006320691949434464,0.012641383898868928,0.020958083832335328,0.008649367930805056,0.005988023952095809,0.0026613439787092482,0.0,0.0,0.005655355954757153
Adduction Grip,0.0010369858278603526,0.0,0.00967853439336329,0.008123055651572762,0.01261666090563429,0.009160041479433114,0.0,0.018320082958866227,0.023332181126857934,0.0012098167991704113,0.0060490839958520564,0.00017283097131005876,0.0,0.005012098167991704,0.016418942274455582,0.03145523677843069,0.0038022813688212928,0.7025578983753888,0.026097476667818875,0.026615969581749048,0.0032837884548911167,0.008814379536812997,0.00829588662288282,0.029726927065330106,0.017974421016246113,0.0015554787417905289,0.00017283097131005876,0.028517110266159697
Writing Tripod,0.0013030528667163069,0.011044924298833457,0.012410027302060065,0.010238272524199553,0.003536857781087118,0.007135765698684537,0.0030404566890047157,0.019421692727724,0.077686770910896,0.0021717547778605114,0.00018615040953090097,0.0008066517746339042,0.00018615040953090097,0.00018615040953090097,0.004653760238272524,0.046847853065276744,0.02463390419458923,0.005460412012906428,0.5501985604368329,0.043683296103251425,0.022089848597666915,0.009928021841648052,0.008811119384462647,0.05553487217671879,0.00043435095557210225,0.0006825515016133035,0.005584512285927029,0.07210225862496898
Lateral Tripod,0.0013677217663149667,0.03087143415396639,0.004689331770222743,0.0015631105900742479,0.0023446658851113715,0.03477921062915201,0.007815552950371238,0.00605705353653771,0.09808518952715904,0.0025400547088706526,0.004689331770222743,0.0,0.0,0.0,0.0009769441187964048,0.014263384134427511,0.017389605314576007,0.010355607659241891,0.2731535756154748,0.2692457991402892,0.01973427119968738,0.008792497069167644,0.00019538882375928098,0.11723329425556858,0.0027354435326299334,0.0,0.007424775302852677,0.06369675654552559
Palmar Pinch,0.000149947518368571,0.000299895036737142,0.001049632628579997,0.0015744489428699954,0.003298845404108562,0.0035237666816614185,0.0,0.003898635477582846,0.028639976008397062,0.000149947518368571,0.0038236617183985606,0.000299895036737142,0.0,0.004348478032688559,0.002399160293897136,0.00149947518368571,0.010571300044984255,0.0003748687959214275,0.048582995951417005,0.0024741340530814214,0.6886339781076624,0.05465587044534413,0.10743739691108112,0.01866846603688709,0.00449842555105713,0.001199580146948568,0.000449842555105713,0.00749737591842855
Tip Pinch,0.001817165222253285,0.0027956388034665923,0.0022365110427732737,0.014816885658372938,0.0013978194017332962,0.004892367906066536,0.0001397819401733296,0.0008386916410399776,0.01817165222253285,0.0006989097008666481,0.006010623427453173,0.0006989097008666481,0.0,0.0001397819401733296,0.005311713726586525,0.1473301649426894,0.025859658932065977,0.011741682974559686,0.0287950796757059,0.015515795359239587,0.20939334637964774,0.3934861615879228,0.02767682415431926,0.06737489516354488,0.0030752026838132512,0.0002795638803466592,0.0002795638803466592,0.009225608051439753
Inferior Pincer,0.0032679738562091504,0.00042625745950554135,0.0002841716396703609,0.0007814720090934925,0.007388462631429384,0.004475703324808184,0.0002841716396703609,0.011082693947144074,0.006606990622335891,0.0019181585677749361,0.16474850809889174,0.0005683432793407218,0.0020602443876101165,0.00042625745950554135,0.003978402955385053,0.0030548451264563797,0.00014208581983518045,0.0064649048025007105,0.0026285876669508382,0.0,0.05939187269110543,0.008809320829781187,0.6713554987212276,0.00021312872975277067,0.0247229326513214,0.0004973003694231316,0.0,0.014421710713270815
Prismatic 3 Finger,0.0013034033309196234,0.003765387400434468,0.003620564808110065,0.0069514844315713255,0.004489500362056481,0.021144098479362782,0.003620564808110065,0.0065170166545981175,0.05416364952932658,0.0008689355539464157,0.003620564808110065,0.0002896451846488052,0.0,0.0008689355539464157,0.0010137581462708182,0.007385952208544533,0.0030412744388124547,0.025343953656770456,0.1397538015930485,0.05416364952932658,0.04344677769732078,0.03142650253439536,0.0020275162925416364,0.43200579290369295,0.0013034033309196234,0.000724112961622013,0.0013034033309196234,0.14583635047067342
Precision Disk,0.0019210831249618834,0.0026224309324876503,0.0032322985912057083,0.017564188571080077,0.0034152588888211256,0.0017991095932182717,0.0008538147222052814,0.0041775934622186985,0.0011282551686284076,0.0064950905653473195,0.004604500823321339,0.004756967738000854,0.02872476672562054,0.044062938342379704,0.00240897725193633,0.00024394706348722326,0.0,0.0009452948710129902,0.0006403610416539611,0.0,0.003079831676526194,3.0493382935902908e-05,0.008019759712142464,0.00021345368055132035,0.8176495700433006,0.034518509483442095,0.0018296029761541745,0.005061901567359883
Precision Sphere,0.0016869728209934396,0.0007497656982193065,0.010871602624179943,0.024179943767572633,0.013495782567947517,0.007872539831302717,0.0016869728209934396,0.003561387066541706,0.0037488284910965324,0.007310215557638238,0.007685098406747891,0.006747891283973758,0.08528584817244611,0.027928772258669167,0.009184629803186505,0.0018744142455482662,0.0,0.0028116213683223993,0.0009372071227741331,0.0,0.014058106841611996,0.0018744142455482662,0.0069353327085285845,0.0,0.35445173383317713,0.3703842549203374,0.012371134020618556,0.022305529522024366
Quadpod,0.005645601894008377,0.00509925332362047,0.0005463485703879075,0.0661081770169368,0.0054634857038790745,0.06792933891822983,0.020032780914223274,0.004006556182844655,0.005281369513749772,0.004735020943361865,0.0009105809506465125,0.00018211619012930248,0.030231287561464214,0.00364232380258605,0.00364232380258605,0.0,0.0,0.0054634857038790745,0.006374066654525588,0.0007284647605172099,0.006920415224913495,0.0005463485703879075,0.006191950464396285,0.0067382990347841926,0.040429794208705155,0.015479876160990712,0.6319431797486796,0.05572755417956656
Tripod,0.004074074074074074,0.003539094650205761,0.027654320987654323,0.006008230452674897,0.0033333333333333335,0.01934156378600823,0.001851851851851852,0.015226337448559672,0.025925925925925925,0.005185185185185185,0.005555555555555556,0.002757201646090535,0.0032921810699588477,0.00037037037037037035,0.07592592592592592,0.001851851851851852,0.0018106995884773663,0.003168724279835391,0.0671604938271605,0.0032510288065843622,0.008353909465020576,0.003168724279835391,0.013004115226337449,0.03930041152263374,0.01954732510288066,0.005596707818930041,0.04983539094650206,0.5839094650205762
