,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.05713218820014936,0.0,0.0020537714712471995,0.0026138909634055266,0.010455563853622106,0.00018670649738610905,0.0,0.00578790141896938,0.0026138909634055266,0.009335324869305451,0.4688200149365198,0.0048543689320388345,0.00578790141896938,0.0020537714712471995,0.01549663928304705,0.00578790141896938,0.0,0.009895444361463779,0.0018670649738610904,0.0,0.020164301717699777,0.01362957430918596,0.3368185212845407,0.0005601194921583271,0.016243465272591486,0.0009335324869305452,0.0,0.006908140403286034
Power Disk,0.10379079667545105,0.003243462396107845,0.0,0.003040745996351105,0.001216298398540442,0.0075005067909993915,0.0,0.004662477194405028,0.007297790391242651,0.03182647476180823,0.005270626393675248,0.7391039935130752,0.041151429150618285,0.0014190147982971822,0.002635313196837624,0.002027163997567403,0.0,0.00040543279951348065,0.000608149199270221,0.0,0.0016217311980539226,0.0,0.006689641191972431,0.0,0.023920535171295356,0.006892357591729171,0.003851611595378066,0.0018244475978106628
Power Sphere,0.03923053620115117,0.0024235080278703423,0.0001514692517418964,0.03074825810360497,0.006361708573159649,0.001969100272644653,0.0012117540139351712,0.01893365646773705,0.005755831566192063,0.034232050893668584,0.00969403211148137,0.043926083005149955,0.5928506513177825,0.007270524083611027,0.012269009391093608,0.0006058770069675856,0.0,0.003029385034837928,0.004392608300514996,0.0,0.0003029385034837928,0.0,0.012269009391093608,0.0,0.09936382914268403,0.03544380490760376,0.019236594971220843,0.018327779460769463
Sphere 4-Finger,0.0012295081967213116,0.0,0.00860655737704918,0.0,0.041188524590163936,0.0014344262295081967,0.0006147540983606558,0.0012295081967213116,0.0018442622950819673,0.005122950819672131,0.0004098360655737705,0.0004098360655737705,0.0010245901639344263,0.8293032786885246,0.0020491803278688526,0.0,0.0,0.01168032786885246,0.0004098360655737705,0.0,0.007172131147540984,0.0,0.02069672131147541,0.0,0.057991803278688525,0.005942622950819672,0.0,0.001639344262295082
Sphere 3-Finger,0.0036023606959454282,0.0010730436115582126,0.017321989729439716,0.02069441250862267,0.0038322986127079023,0.00015329194450831607,0.0011496895838123706,0.0065915536138575915,0.009350808615007282,0.02123093431440178,0.017092051812677245,0.01494596458956082,0.008737640836974018,0.0011496895838123706,0.5238752203571703,0.0072047213918908564,0.00015329194450831607,0.009963976393040546,0.011650187782632023,0.0006898137502874224,0.0014562734728290028,7.664597225415804e-05,0.04161876293400782,0.0011496895838123706,0.011190311949107074,0.004138882501724534,0.005211926113282747,0.2546945658005672
Lateral,0.0,0.004306954795700536,0.0011984569866297142,0.017377626306130857,0.00044942136998614283,0.0016853301374480357,0.00022471068499307141,0.02127261151267743,0.08655106550316467,0.0006366802741470357,0.0008988427399722857,0.0007490356166435714,0.0003370660274896071,0.0,0.0035204673982247854,0.8394442155724505,0.003108497809070821,0.0034081120557282497,0.003894985206546571,0.0010111980824688213,0.0007490356166435714,0.0061420920564772856,0.0006741320549792142,0.00022471068499307141,0.001048649863301,0.0,0.0,0.0010861016441331786
Stick,0.0,0.025282767797737856,0.006320691949434464,0.00033266799733865603,0.0,0.0,0.0006653359946773121,0.031936127744510975,0.3819028609447771,0.0,0.0,0.0,0.00033266799733865603,0.0,0.0013306719893546241,0.2860944777112442,0.1490352628077179,0.006986027944111776,0.03626081170991351,0.02927478376580173,0.012308715901530274,0.0029940119760479044,0.000998003992015968,0.01763140385894877,0.0026613439787092482,0.0,0.0,0.007651363938789089
Adduction Grip,0.012962322848254408,0.0,0.010542689249913584,0.010715520221223643,0.0008641548565502938,0.0,0.0,0.0034566194262011752,0.021085378499827168,0.00846871759419288,0.0074317317663325265,0.0034566194262011752,0.0,0.0012098167991704113,0.04614586933978569,0.03145523677843069,0.0,0.7677151745592811,0.00829588662288282,0.005012098167991704,0.00017283097131005876,0.00138264777048047,0.00846871759419288,0.00967853439336329,0.00553059108192188,0.0008641548565502938,0.0,0.03508468717594193
Writing Tripod,0.0029784065524944155,0.0068875651526433355,0.018056589724497394,0.008687019111442046,0.006949615289153636,0.014643832216430876,0.0020476545048399106,0.013340779349714569,0.08531893770166295,0.0006825515016133035,0.0,0.002109704641350211,0.0008687019111442045,0.0015512534127575081,0.0027922561429635146,0.06713824770414495,0.012782328121121867,0.01675353685778109,0.5082526681558699,0.02289650037230082,0.026743608835939438,0.0009307520476545049,0.00980392156862745,0.05888557954827501,0.001737403822288409,0.0003102506825515016,0.004405559692231323,0.10244477537850584
Lateral Tripod,0.0023446658851113715,0.012895662368112544,0.010550996483001172,0.004103165298944901,0.023446658851113716,0.023055881203595155,0.0037123876514263384,0.03399765533411489,0.10629152012504885,0.0048847205939820245,0.0031262211801484957,0.0011723329425556857,0.0,0.0009769441187964048,0.0023446658851113715,0.03028526768268855,0.007424775302852677,0.01992966002344666,0.22235248143806174,0.19675654552559593,0.027549824150058615,0.0007815552950371239,0.0033216100039077765,0.13325517780382962,0.0013677217663149667,0.0,0.0,0.12407190308714341
Palmar Pinch,0.0008247113510271405,0.000149947518368571,0.003898635477582846,0.009146798620482831,0.001349527665317139,0.002099265257159994,0.0,0.002099265257159994,0.02931473984105563,0.000299895036737142,0.006447743289848553,0.000149947518368571,0.0003748687959214275,0.006597690808217124,0.0033738191632928477,0.00299895036737142,0.00532313690208427,0.0015744489428699954,0.030064477432898487,0.0008247113510271405,0.6360023991602939,0.05787974209026841,0.16884090568301094,0.010796221322537112,0.004723346828609987,0.0033738191632928477,0.0017243964612385664,0.009746588693957114
Tip Pinch,0.0012580374615599665,0.0008386916410399776,0.0016773832820799553,0.018451216102879506,0.0009784735812133072,0.0027956388034665923,0.0005591277606933184,0.0002795638803466592,0.012161028795079677,0.0012580374615599665,0.008666480290746436,0.0005591277606933184,0.0019569471624266144,0.0002795638803466592,0.004612804025719877,0.27606933184232596,0.004333240145373218,0.04598825831702544,0.02893486161587923,0.012859938495946324,0.15683533687447582,0.27914453452613924,0.07715963097567795,0.05032149846239866,0.0015376013419066256,0.0011182555213866368,0.0,0.009365389991613083
Inferior Pincer,0.008383063370275647,0.0019181585677749361,0.008951406649616368,0.0005683432793407218,0.006038647342995169,0.0004973003694231316,0.0,0.003481102585961921,0.0025575447570332483,0.004617789144643365,0.081486217675476,0.0014208581983518045,0.003552145495879511,0.004901960784313725,0.00618073316283035,0.006109690252912759,0.0008525149190110827,0.002202330207445297,0.005399261153736857,0.0,0.08887468030690537,0.004901960784313725,0.7162546177891447,0.00014208581983518045,0.019465757317419723,0.004120488775220233,0.0008525149190110827,0.016268826371128163
Prismatic 3 Finger,0.0013034033309196234,0.005792903692976104,0.0031860970311368576,0.009268645908761766,0.002172338884866039,0.011296162201303403,0.0013034033309196234,0.007675597393193338,0.06430123099203476,0.0017378711078928314,0.000724112961622013,0.001882693700217234,0.001882693700217234,0.0010137581462708182,0.0034757422157856628,0.006806661839246922,0.00333091962346126,0.056046343229543806,0.11484431571325127,0.0331643736422882,0.11035481535119479,0.01723388848660391,0.007385952208544533,0.3578566256335988,0.0023171614771904415,0.0017378711078928314,0.004344677769732078,0.16755973931933382
Precision Disk,0.0065865707141550284,0.0012502287003720192,0.010032322985912057,0.013691528938220406,0.005580289077270232,0.0016161492956028541,0.00024394706348722326,0.005366835396718912,0.0016466426785387571,0.014270903214002562,0.0026224309324876503,0.0038116728669878638,0.05232664511800939,0.05671769226077941,0.007013478075257669,0.0,3.0493382935902908e-05,0.0018296029761541745,0.0005488808928462524,0.0,0.008050253095078367,0.00018296029761541744,0.020613526864670367,9.148014880770872e-05,0.7430322619991462,0.029822528511313045,0.002439470634872233,0.01058120387875831
Precision Sphere,0.010871602624179943,0.001499531396438613,0.005623242736644799,0.02867853795688847,0.004686035613870665,0.005060918462980318,0.0016869728209934396,0.0031865042174320526,0.006185567010309278,0.0352389878163074,0.0069353327085285845,0.008434864104967198,0.15032802249297095,0.03149015932521087,0.019681349578256794,0.0,0.0,0.005998125585754452,0.00018744142455482662,0.0,0.031302717900656044,0.004873477038425492,0.009559512652296157,0.002436738519212746,0.3182755388940956,0.2804123711340206,0.005810684161199625,0.02155576382380506
Quadpod,0.011837552358404663,0.0027317428519395373,0.00018211619012930248,0.03769805135676561,0.014751411400473502,0.012748133309051175,0.00036423238025860496,0.001092697140775815,0.038244399927153526,0.012748133309051175,0.001092697140775815,0.00036423238025860496,0.102349298852668,0.011291203788016754,0.00655618284465489,0.0,0.0,0.00874157712620652,0.01894008377344746,0.0,0.01384083044982699,0.0005463485703879075,0.0364232380258605,0.021125478054999088,0.05463485703879075,0.05281369513749772,0.4745947914769623,0.06428701511564378
Tripod,0.007037037037037037,0.0022222222222222222,0.022016460905349793,0.014609053497942387,0.0016872427983539095,0.009218106995884774,0.002016460905349794,0.010123456790123457,0.03452674897119341,0.01,0.0014814814814814814,0.0024279835390946503,0.006913580246913581,0.0023045267489711935,0.06308641975308642,0.0017695473251028806,0.001440329218106996,0.01954732510288066,0.0437037037037037,0.0008230452674897119,0.02065843621399177,0.0019753086419753087,0.03172839506172839,0.029753086419753088,0.027242798353909466,0.010082304526748971,0.027654320987654323,0.5939506172839506
