,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.03939507094846901,0.0,0.0009335324869305452,0.004107542942494399,0.024085138162808065,0.0003734129947722181,0.00018670649738610905,0.00784167289021658,0.0024271844660194173,0.004294249439880508,0.6908140403286034,0.0013069454817027633,0.00392083644510829,0.00018670649738610905,0.008215085884988798,0.004294249439880508,0.0005601194921583271,0.006534727408513816,0.00018670649738610905,0.0,0.012135922330097087,0.01176250933532487,0.15365944734876774,0.0,0.014002987303958178,0.0009335324869305452,0.0,0.00784167289021658
Power Disk,0.15933509020879788,0.0054733427934319885,0.0,0.000608149199270221,0.013987431583215082,0.016420028380295965,0.0018244475978106628,0.004257044394891546,0.003851611595378066,0.009730387188323536,0.006689641191972431,0.6914656395702412,0.026150415568619502,0.00020271639975674033,0.009122237989053315,0.0054733427934319885,0.0,0.000608149199270221,0.002027163997567403,0.0,0.00020271639975674033,0.0,0.002027163997567403,0.00020271639975674033,0.03182647476180823,0.004054327995134806,0.0034461787958645854,0.0010135819987837015
Power Sphere,0.053165707361405634,0.004544077552256892,0.0001514692517418964,0.024538018782187216,0.013632232656770675,0.008936685852771888,0.0021205695243865495,0.0419569827325053,0.0053014238109663735,0.012117540139351712,0.010148439866707059,0.01772190245380188,0.596485913359588,0.0001514692517418964,0.01847924871251136,0.0,0.0,0.002272038776128446,0.0010602847621932747,0.0,0.0,0.0,0.0006058770069675856,0.0003029385034837928,0.10390790669494093,0.07073614056346561,0.004544077552256892,0.0071190548318691305
Sphere 4-Finger,0.005942622950819672,0.00020491803278688525,0.0014344262295081967,0.004098360655737705,0.10286885245901639,0.004098360655737705,0.0,0.0036885245901639345,0.0004098360655737705,0.0006147540983606558,0.005737704918032787,0.0030737704918032786,0.0006147540983606558,0.7422131147540983,0.0012295081967213116,0.000819672131147541,0.0,0.0030737704918032786,0.0014344262295081967,0.0,0.007581967213114754,0.0,0.003278688524590164,0.000819672131147541,0.0942622950819672,0.011270491803278689,0.0004098360655737705,0.000819672131147541
Sphere 3-Finger,0.01448608875603587,0.009197516670498965,0.006974783475128382,0.030428450984900744,0.009350808615007282,0.0003832298612707902,0.002452671112133057,0.01762857361845635,0.004522112362995325,0.017398635701693876,0.026442860427684525,0.0013796275005748448,0.005365218057791063,0.0004598758335249483,0.6185329960910554,0.012110063616156972,7.664597225415804e-05,0.00743465930865333,0.0076645972254158045,0.0006898137502874224,0.0007664597225415804,0.0,0.017321989729439716,0.0003832298612707902,0.010653790143327967,0.002452671112133057,0.007128075419636698,0.16831455507013107
Lateral,0.00026216246582525,0.0053556046590015356,7.490356166435714e-05,0.013744803565409535,0.0014606194524549641,0.008950975618890678,0.0009737463016366428,0.02640350548668589,0.10962136249578668,0.00018725890416089285,0.0003370660274896071,0.0003370660274896071,0.0,7.490356166435714e-05,0.002733980000749036,0.7923298752855699,0.00917568630388375,0.0009737463016366428,0.002696528219916857,0.0006741320549792142,0.0005992284933148571,0.018650986854424928,0.0015355230141193214,0.0003745178083217857,0.0017227819182802143,0.0,0.0,0.0007490356166435714
Stick,0.0,0.054890219560878244,0.000998003992015968,0.00033266799733865603,0.0,0.001996007984031936,0.009314703925482368,0.037258815701929474,0.3310046573519627,0.0029940119760479044,0.0,0.00665335994677312,0.00033266799733865603,0.0,0.0013306719893546241,0.18928809048569528,0.19693945442448438,0.0013306719893546241,0.04823685961410512,0.014637391882900865,0.012974051896207584,0.06254158349966733,0.00665335994677312,0.014970059880239521,0.002328675981370592,0.0,0.0,0.0029940119760479044
Adduction Grip,0.016246111303145523,0.0024196335983408227,0.003629450397511234,0.010542689249913584,0.0024196335983408227,0.0,0.0010369858278603526,0.0070860698237124094,0.036640165917732455,0.0060490839958520564,0.007258900795022468,0.004839267196681645,0.0008641548565502938,0.00017283097131005876,0.017628759073625995,0.04493605254061528,0.0003456619426201175,0.7495679225717249,0.008987210508123056,0.029726927065330106,0.002073971655720705,0.014517801590044937,0.0005184929139301763,0.014690632561354994,0.0038022813688212928,0.00017283097131005876,0.0,0.013826477704804701
Writing Tripod,0.00577066269545793,0.020972946140481508,0.010114172251178952,0.008997269793993547,0.0008066517746339042,0.012410027302060065,0.014767932489451477,0.017932489451476793,0.057024075452966,0.0016753536857781086,0.00018615040953090097,0.0006205013651030033,0.0002482005460412013,0.0,0.002109704641350211,0.06912385207247455,0.017560188632414993,0.009121370067014148,0.522524199553239,0.043373045420699925,0.024571854058078928,0.013713080168776372,0.007383966244725738,0.06273268801191363,0.0004964010920824026,0.0003102506825515016,0.002482005460412013,0.07297096053611318
Lateral Tripod,0.0005861664712778429,0.020515826494724502,0.005275498241500586,0.003907776475185619,0.012700273544353264,0.029503712387651426,0.023642047674872997,0.005861664712778429,0.0738569753810082,0.0029308323563892145,0.0029308323563892145,0.0011723329425556857,0.0,0.0,0.0027354435326299334,0.01973427119968738,0.016412661195779603,0.016803438843298164,0.2147323173114498,0.29738178976162566,0.02442360296991012,0.02579132473622509,0.0031262211801484957,0.15748339194998046,0.0029308323563892145,0.0,0.00019538882375928098,0.035365377100429855
Palmar Pinch,0.0008247113510271405,0.0005248163142899985,0.0006747638326585695,0.007347428400059979,0.004948268106162843,0.005623031938821413,0.0003748687959214275,0.0033738191632928477,0.02849002849002849,0.000449842555105713,0.008397061028639977,0.001649422702054281,7.49737591842855e-05,0.001949317738791423,0.0030739241265557056,0.0038236617183985606,0.00817213975108712,0.000149947518368571,0.032613585245164195,0.004798320587794272,0.7282950967161493,0.04730844204528415,0.0708502024291498,0.023466786624681362,0.0036737142000299893,0.002249212775528565,0.000449842555105713,0.006372769530664267
Tip Pinch,0.0015376013419066256,0.0022365110427732737,0.0011182555213866368,0.011322337154039698,0.0022365110427732737,0.0023762929829466034,0.0016773832820799553,0.004473022085546547,0.01034386357282639,0.0009784735812133072,0.008806262230919765,0.0009784735812133072,0.0,0.0,0.004752585965893207,0.1525020967291026,0.010763209393346379,0.02446183953033268,0.015795359239586245,0.00698909700866648,0.1554375174727425,0.46966731898238745,0.01831143416270618,0.0812133072407045,0.0019569471624266144,0.0002795638803466592,0.0,0.009784735812133072
Inferior Pincer,0.004830917874396135,0.0006393861892583121,0.0007814720090934925,0.0008525149190110827,0.006678033532253481,0.0011366865586814436,0.002202330207445297,0.01264563796533106,0.0020602443876101165,0.0033390167661267404,0.17497868712702472,7.104290991759022e-05,0.002202330207445297,0.0005683432793407218,0.006038647342995169,0.005399261153736857,0.0029127593066211994,0.0040494458653026425,0.0019181585677749361,0.0,0.052571753339016765,0.005825518613242399,0.6760443307757886,0.0004973003694231316,0.017405512929809606,0.0020602443876101165,7.104290991759022e-05,0.012219380505825519
Prismatic 3 Finger,0.001882693700217234,0.003765387400434468,0.003620564808110065,0.008834178131788559,0.002896451846488052,0.012454742939898624,0.006806661839246922,0.011875452570601014,0.049818971759594495,0.0031860970311368576,0.0030412744388124547,0.0002896451846488052,0.0008689355539464157,0.001882693700217234,0.002896451846488052,0.008254887762490948,0.0034757422157856628,0.02881969587255612,0.10369297610427226,0.05488776249094859,0.030123099203475744,0.024764663287472847,0.0011585807385952208,0.5060101375814627,0.0001448225923244026,0.0008689355539464157,0.0015930485155684288,0.1220854453294714
Precision Disk,0.004330060376898213,0.002988351527718485,0.0028053912301030676,0.014514850277489784,0.010733670793437825,0.005092394950295786,0.002012563273769592,0.0053058486308471065,0.0012807220833079222,0.006647557480026834,0.003933646398731476,0.003384765505885223,0.028236872598646094,0.03299384033664695,0.004756967738000854,0.001006281636884796,0.0,0.0012197353174361165,0.0009148014880770872,6.0986765871805816e-05,0.0019515765078977861,0.0005183875099103494,0.010398243581142892,0.0005488808928462524,0.8181984509361468,0.028114899066902482,0.002012563273769592,0.006037689821308776
Precision Sphere,0.0028116213683223993,0.0,0.008622305529522024,0.04273664479850047,0.020056232427366448,0.0037488284910965324,0.0007497656982193065,0.0018744142455482662,0.01162136832239925,0.007310215557638238,0.008622305529522024,0.0031865042174320526,0.08922211808809746,0.023055295220243674,0.017244611059044047,0.0009372071227741331,0.0,0.001499531396438613,0.0011246485473289597,0.0,0.011246485473289597,0.003936269915651359,0.0028116213683223993,0.0007497656982193065,0.30515463917525776,0.40824742268041236,0.004311152764761012,0.019119025304592314
Quadpod,0.008195228555818612,0.0014569295210344199,0.0,0.04425423420142051,0.012566017118921873,0.03241668184301585,0.027317428519395375,0.0007284647605172099,0.026588963758878165,0.00509925332362047,0.001092697140775815,0.0,0.01529775997086141,0.004552904753232562,0.0016390457111637225,0.0,0.0,0.008559460936077217,0.01238390092879257,0.0,0.008559460936077217,0.00036423238025860496,0.03059551994172282,0.0054634857038790745,0.012930249499180478,0.018575851393188854,0.6521580768530323,0.06920415224913495
Tripod,0.003950617283950617,0.0019753086419753087,0.018806584362139916,0.00991769547325103,0.0033333333333333335,0.009958847736625514,0.009259259259259259,0.015596707818930041,0.03609053497942387,0.004855967078189301,0.005637860082304527,0.001522633744855967,0.0020987654320987655,0.0002469135802469136,0.07983539094650206,0.004979423868312757,0.0016872427983539095,0.007695473251028807,0.03987654320987654,0.002757201646090535,0.013786008230452675,0.0009876543209876543,0.019753086419753086,0.03740740740740741,0.02065843621399177,0.0038271604938271606,0.0342798353909465,0.6092181069958847
