,Large Diameter,Small Diameter,Index Finger Extension,Extension Type,Parallel Extension,Palmar,Medium Wrap,Adducted Thumb,Light Tool,Distal,Ring,Power Disk,Power Sphere,Sphere 4-Finger,Sphere 3-Finger,Lateral,Stick,Adduction Grip,Writing Tripod,Lateral Tripod,Palmar Pinch,Tip Pinch,Inferior Pincer,Prismatic 3 Finger,Precision Disk,Precision Sphere,Quadpod,Tripod
Ring,0.0847647498132935,0.0,0.002987303958177745,0.002987303958177745,0.015309932785660941,0.0,0.0,0.004667662434652726,0.0005601194921583271,0.008588498879761016,0.49663928304705,0.002987303958177745,0.002987303958177745,0.0026138909634055266,0.015123226288274831,0.0048543689320388345,0.0,0.0024271844660194173,0.0005601194921583271,0.0,0.02147124719940254,0.018857356235997012,0.27184466019417475,0.0009335324869305452,0.030619865571321882,0.00018670649738610905,0.0003734129947722181,0.0076549663928304704
Power Disk,0.1131157510642611,0.003040745996351105,0.0,0.001216298398540442,0.00040543279951348065,0.011554834786134198,0.00040543279951348065,0.003040745996351105,0.004662477194405028,0.01743361037907967,0.004662477194405028,0.7277518751266977,0.041556861950131765,0.00020271639975674033,0.002432596797080884,0.00020271639975674033,0.0,0.00020271639975674033,0.000608149199270221,0.00020271639975674033,0.00040543279951348065,0.0,0.004662477194405028,0.0,0.04743563754307723,0.007905939590512872,0.005067909993918508,0.0018244475978106628
Power Sphere,0.04301726749469858,0.003938200545289306,0.0003029385034837928,0.026810057558315663,0.001514692517418964,0.0012117540139351712,0.0010602847621932747,0.01969100272644653,0.002726446531354135,0.02347773401999394,0.01348076340502878,0.03544380490760376,0.5480157528021812,0.003029385034837928,0.013632232656770675,0.0,0.0,0.0,0.004695546803998789,0.0,0.0003029385034837928,0.0,0.0037867312935474097,0.0,0.16707058467131172,0.047561345046955465,0.024992426537412904,0.014238109663738261
Sphere 4-Finger,0.002663934426229508,0.0,0.002254098360655738,0.0004098360655737705,0.035655737704918034,0.0,0.0,0.004918032786885246,0.0014344262295081967,0.006557377049180328,0.00020491803278688525,0.000819672131147541,0.0014344262295081967,0.7709016393442623,0.000819672131147541,0.0,0.0,0.00430327868852459,0.0030737704918032786,0.0,0.01168032786885246,0.0004098360655737705,0.016598360655737703,0.0,0.09754098360655737,0.024795081967213115,0.01209016393442623,0.0014344262295081967
Sphere 3-Finger,0.01410285889476508,0.0026059630566413737,0.014179504867019238,0.03150149459645896,0.0076645972254158045,0.0004598758335249483,0.0006131677780332643,0.0073580133363991725,0.007281367364145014,0.024066835287805625,0.019008201119031193,0.019468076952556142,0.004828696252011957,0.0016095654173373189,0.5174369586878209,0.006821491530620066,0.00015329194450831607,0.003985590557216218,0.014409442783781713,0.0005365218057791063,0.0016095654173373189,0.00022993791676247414,0.032038016402238065,0.0007664597225415804,0.02161416417567257,0.011037020004598759,0.012569939449681919,0.22204338162029585
Lateral,0.00022471068499307141,0.015167971237032321,0.0012733605482940715,0.015579940826186285,0.001048649863301,0.004606569042357964,7.490356166435714e-05,0.025167596719224,0.12272948578704918,0.00022471068499307141,0.0006366802741470357,0.0005992284933148571,0.00018725890416089285,3.745178083217857e-05,0.007003483015617392,0.7692595782929478,0.0060297367139807495,0.001647878356615857,0.005805026028987678,0.0008613909591401071,0.00078648739747575,0.01651623534699075,0.0017227819182802143,0.0003370660274896071,0.0008613909591401071,0.0,0.0,0.0016104265757836784
Stick,0.0,0.05389221556886228,0.00332667997338656,0.000998003992015968,0.0,0.00166333998669328,0.0,0.014970059880239521,0.4101796407185629,0.0,0.0,0.0013306719893546241,0.0,0.0,0.004657351962741184,0.16067864271457086,0.17997338656021292,0.00166333998669328,0.06453759148369927,0.012308715901530274,0.018629407850964737,0.047238855622089154,0.007984031936127744,0.0029940119760479044,0.0026613439787092482,0.0,0.0,0.010312707917498337
Adduction Grip,0.054960248876598686,0.00017283097131005876,0.01399930867611476,0.014690632561354994,0.003975112340131351,0.0,0.0,0.006394745938472174,0.019875561700656758,0.01261666090563429,0.015554787417905289,0.0008641548565502938,0.0,0.004320774282751469,0.0561700656757691,0.023159350155547875,0.0005184929139301763,0.5795022468026271,0.03612167300380228,0.005012098167991704,0.0031109574835810577,0.01106118216384376,0.017110266159695818,0.016246111303145523,0.008814379536812997,0.0003456619426201175,0.000691323885240235,0.0947113722779122
Writing Tripod,0.006329113924050633,0.016381236038719285,0.010176222387689253,0.007259865971705138,0.004033258873169521,0.013713080168776372,0.0013030528667163069,0.01545048399106478,0.05112931248448747,0.0016133035492678085,0.0,0.002482005460412013,0.0009928021841648052,0.0009307520476545049,0.0027922561429635146,0.04926780838917846,0.0192975924547034,0.002730206006453214,0.5511293124844875,0.01551253412757508,0.04560685033507074,0.0068875651526433355,0.017994539587987093,0.018304790270538596,0.004095309009679821,0.00018615040953090097,0.011169024571854059,0.12323157110945644
Lateral Tripod,0.005861664712778429,0.031457600625244234,0.008987885892926924,0.0035169988276670576,0.011723329425556858,0.023251270027354436,0.004689331770222743,0.010550996483001172,0.09437280187573271,0.0042985541227041815,0.0027354435326299334,0.00039077764751856197,0.0,0.0009769441187964048,0.0029308323563892145,0.013286440015631106,0.008010941774130519,0.008010941774130519,0.38354826103946854,0.16139116842516607,0.038100820633059786,0.007229386479093396,0.0009769441187964048,0.0627198124267292,0.0035169988276670576,0.0,0.00039077764751856197,0.10707307542008597
Palmar Pinch,0.002549107812265707,0.0002249212775528565,0.0006747638326585695,0.010046483730694257,0.002849002849002849,0.00299895036737142,0.0,0.002849002849002849,0.016719148298095666,0.0002249212775528565,0.004048582995951417,0.000149947518368571,0.000899685110211426,0.004723346828609987,0.0023241865347128506,0.0014245014245014246,0.001949317738791423,0.000149947518368571,0.033513270355375616,7.49737591842855e-05,0.6923826660668766,0.04303493777177988,0.1407257459889039,0.004423451791872844,0.011321037636827111,0.002699055330634278,0.0033738191632928477,0.01364522417153996
Tip Pinch,0.002516074923119933,0.004612804025719877,0.004053676265026559,0.016494268940452892,0.0030752026838132512,0.0019569471624266144,0.0,0.0027956388034665923,0.010763209393346379,0.0019569471624266144,0.006010623427453173,0.0012580374615599665,0.0005591277606933184,0.0001397819401733296,0.007408442829186469,0.11839530332681017,0.006010623427453173,0.03816046966731898,0.041515236231478896,0.006709533128319821,0.15082471344702264,0.4688286273413475,0.03452613922281241,0.04962258876153201,0.0033547665641599105,0.002096729102599944,0.0008386916410399776,0.015515795359239587
Inferior Pincer,0.015203182722364308,0.0017760727479397556,0.004688832054560955,0.0004973003694231316,0.00951974992895709,0.00042625745950554135,0.0,0.0064649048025007105,0.0036231884057971015,0.002273373117362887,0.1032253481102586,0.0009946007388462632,0.0005683432793407218,0.00618073316283035,0.005186132423984086,0.004404660414890594,0.0019181585677749361,0.0002841716396703609,0.005186132423984086,0.0,0.1039357772094345,0.009946007388462632,0.6552287581699346,0.0,0.03516624040920716,0.005967604433077579,0.000923557828928673,0.016410912190963342
Prismatic 3 Finger,0.00333091962346126,0.008834178131788559,0.0030412744388124547,0.012309920347574221,0.0015930485155684288,0.008544532947139754,0.0017378711078928314,0.011585807385952208,0.03128167994207096,0.0010137581462708182,0.003620564808110065,0.000724112961622013,0.0011585807385952208,0.0013034033309196234,0.0017378711078928314,0.002172338884866039,0.0030412744388124547,0.03721940622737147,0.18740043446777696,0.021144098479362782,0.12976104272266473,0.019116582186821145,0.004055032585083273,0.28573497465604636,0.002896451846488052,0.0017378711078928314,0.011151339608979,0.20275162925416365
Precision Disk,0.004634994206257242,0.0017381228273464658,0.0035982191864365434,0.010977617856925047,0.005000914801488077,0.0007318411904616698,0.0003964139781667378,0.004787461120936757,0.0010367750198206989,0.006373117033603708,0.002439470634872233,0.0039031530157955722,0.019088857717875222,0.045740074403854365,0.00429956699396231,3.0493382935902908e-05,0.0,0.0003964139781667378,0.0004574007440385436,0.0,0.008477160456181009,0.0,0.008812587668475941,0.0003049338293590291,0.8254558760748918,0.031164237360492772,0.004330060376898213,0.005824236140757456
Precision Sphere,0.010121836925960637,0.002999062792877226,0.0022492970946579195,0.028303655107778818,0.003936269915651359,0.004123711340206186,0.00018744142455482662,0.0026241799437675727,0.002999062792877226,0.024179943767572633,0.004123711340206186,0.014807872539831303,0.07385192127460169,0.033364573570759136,0.016682286785379568,0.0,0.0,0.001499531396438613,0.00037488284910965324,0.0,0.023992502343017807,0.011808809746954077,0.004498594189315839,0.003373945641986879,0.4639175257731959,0.237863167760075,0.011808809746954077,0.016307403936269917
Quadpod,0.010380622837370242,0.003278091422327445,0.0,0.03423784374430887,0.004188672372973957,0.017665270442542343,0.0,0.001092697140775815,0.023128756146421417,0.007648879985430705,0.001092697140775815,0.0,0.08268075031870334,0.010744855217628847,0.004006556182844655,0.0,0.0,0.008923693316335822,0.018757967583318158,0.0,0.012201784738663268,0.0,0.012930249499180478,0.011109087597887451,0.07539610271353123,0.03423784374430887,0.562921143689674,0.06337643416499728
Tripod,0.013497942386831276,0.0023045267489711935,0.020823045267489713,0.007983539094650206,0.0017695473251028806,0.011522633744855968,0.00045267489711934157,0.011851851851851851,0.023786008230452675,0.008395061728395062,0.0015637860082304527,0.002962962962962963,0.005390946502057613,0.0023045267489711935,0.07234567901234568,0.00041152263374485596,0.0011934156378600822,0.005267489711934157,0.05506172839506173,0.0002469135802469136,0.019588477366255144,0.0008641975308641976,0.020781893004115225,0.022222222222222223,0.04037037037037037,0.012633744855967079,0.052304526748971195,0.5820987654320988
