session_id,phase_idx,class_id_target,class_name_target,condition,take,frame,class_id_pred,class_name_pred,confidence
20260317_030302,1,18,Writing Tripod,object,1,14,18,Writing Tripod,0.729
20260317_030302,1,18,Writing Tripod,object,1,15,18,Writing Tripod,0.7003
20260317_030302,1,18,Writing Tripod,object,1,16,18,Writing Tripod,0.7868
20260317_030302,1,18,Writing Tripod,object,1,17,18,Writing Tripod,0.7789
20260317_030302,1,18,Writing Tripod,object,1,18,18,Writing Tripod,0.6844
20260317_030302,1,18,Writing Tripod,object,1,19,18,Writing Tripod,0.6924
20260317_030302,1,18,Writing Tripod,object,1,20,18,Writing Tripod,0.603
20260317_030302,1,18,Writing Tripod,object,1,21,18,Writing Tripod,0.5595
20260317_030302,1,18,Writing Tripod,object,1,22,18,Writing Tripod,0.5633
20260317_030302,1,18,Writing Tripod,object,1,23,18,Writing Tripod,0.5888
20260317_030302,1,18,Writing Tripod,object,1,24,18,Writing Tripod,0.5978
20260317_030302,1,18,Writing Tripod,object,1,25,18,Writing Tripod,0.6031
20260317_030302,1,18,Writing Tripod,object,1,26,18,Writing Tripod,0.5996
20260317_030302,1,18,Writing Tripod,object,1,27,18,Writing Tripod,0.5341
20260317_030302,1,18,Writing Tripod,object,1,28,18,Writing Tripod,0.6096
20260317_030302,1,18,Writing Tripod,object,1,29,18,Writing Tripod,0.6398
20260317_030302,1,18,Writing Tripod,object,1,30,18,Writing Tripod,0.6073
20260317_030302,1,18,Writing Tripod,object,1,31,18,Writing Tripod,0.4869
20260317_030302,1,18,Writing Tripod,object,1,32,18,Writing Tripod,0.6286
20260317_030302,1,18,Writing Tripod,object,1,33,18,Writing Tripod,0.6036
20260317_030302,1,18,Writing Tripod,object,1,34,18,Writing Tripod,0.6058
20260317_030302,1,18,Writing Tripod,object,1,35,18,Writing Tripod,0.5202
20260317_030302,1,18,Writing Tripod,object,1,36,18,Writing Tripod,0.6056
20260317_030302,1,18,Writing Tripod,object,1,37,18,Writing Tripod,0.597
20260317_030302,1,18,Writing Tripod,object,1,38,18,Writing Tripod,0.6402
20260317_030302,1,18,Writing Tripod,object,1,39,18,Writing Tripod,0.6102
20260317_030302,1,18,Writing Tripod,object,1,40,18,Writing Tripod,0.5172
20260317_030302,1,18,Writing Tripod,object,1,41,18,Writing Tripod,0.6198
20260317_030302,1,18,Writing Tripod,object,1,42,18,Writing Tripod,0.6135
20260317_030302,1,18,Writing Tripod,object,1,43,18,Writing Tripod,0.5989
20260317_030302,1,18,Writing Tripod,object,1,44,18,Writing Tripod,0.624
20260317_030302,1,18,Writing Tripod,object,1,45,18,Writing Tripod,0.6003
20260317_030302,1,18,Writing Tripod,object,1,46,18,Writing Tripod,0.5811
20260317_030302,1,18,Writing Tripod,object,1,47,18,Writing Tripod,0.5893
20260317_030302,1,18,Writing Tripod,object,1,48,18,Writing Tripod,0.5961
20260317_030302,1,18,Writing Tripod,object,1,49,18,Writing Tripod,0.6209
20260317_030302,1,18,Writing Tripod,object,1,50,18,Writing Tripod,0.6477
20260317_030302,1,18,Writing Tripod,object,1,51,18,Writing Tripod,0.6234
20260317_030302,1,18,Writing Tripod,object,1,52,18,Writing Tripod,0.5193
20260317_030302,1,18,Writing Tripod,object,1,53,18,Writing Tripod,0.6609
20260317_030302,1,18,Writing Tripod,object,1,54,18,Writing Tripod,0.6383
20260317_030302,1,18,Writing Tripod,object,1,55,18,Writing Tripod,0.6707
20260317_030302,1,18,Writing Tripod,object,1,56,18,Writing Tripod,0.6201
20260317_030302,2,6,Medium Wrap,air,1,0,15,Lateral,0.7021
20260317_030302,2,6,Medium Wrap,air,1,1,15,Lateral,0.7263
20260317_030302,2,6,Medium Wrap,air,1,2,15,Lateral,0.7351
20260317_030302,2,6,Medium Wrap,air,1,3,15,Lateral,0.6522
20260317_030302,2,6,Medium Wrap,air,1,4,15,Lateral,0.6536
20260317_030302,2,6,Medium Wrap,air,1,5,15,Lateral,0.6536
20260317_030302,2,6,Medium Wrap,air,1,6,15,Lateral,0.6151
20260317_030302,2,6,Medium Wrap,air,1,7,15,Lateral,0.7297
20260317_030302,2,6,Medium Wrap,air,1,8,15,Lateral,0.5312
20260317_030302,2,6,Medium Wrap,air,1,9,15,Lateral,0.4773
20260317_030302,2,6,Medium Wrap,air,1,10,15,Lateral,0.5244
20260317_030302,2,6,Medium Wrap,air,1,11,18,Writing Tripod,0.5767
20260317_030302,2,6,Medium Wrap,air,1,12,15,Lateral,0.5385
20260317_030302,2,6,Medium Wrap,air,1,13,15,Lateral,0.5632
20260317_030302,2,6,Medium Wrap,air,1,14,15,Lateral,0.8168
20260317_030302,2,6,Medium Wrap,air,1,15,15,Lateral,0.6599
20260317_030302,2,6,Medium Wrap,air,1,16,15,Lateral,0.726
20260317_030302,2,6,Medium Wrap,air,1,17,15,Lateral,0.6318
20260317_030302,2,6,Medium Wrap,air,1,18,15,Lateral,0.722
20260317_030302,2,6,Medium Wrap,air,1,19,15,Lateral,0.6263
20260317_030302,2,6,Medium Wrap,air,1,20,15,Lateral,0.7018
20260317_030302,2,6,Medium Wrap,air,1,21,15,Lateral,0.5869
20260317_030302,2,6,Medium Wrap,air,1,22,15,Lateral,0.6894
20260317_030302,2,6,Medium Wrap,air,1,23,15,Lateral,0.7294
20260317_030302,2,6,Medium Wrap,air,1,24,15,Lateral,0.7689
20260317_030302,2,6,Medium Wrap,air,1,25,15,Lateral,0.7081
20260317_030302,2,6,Medium Wrap,air,1,26,15,Lateral,0.7823
20260317_030302,2,6,Medium Wrap,air,1,27,15,Lateral,0.8297
20260317_030302,2,6,Medium Wrap,air,1,28,15,Lateral,0.8193
20260317_030302,2,6,Medium Wrap,air,1,29,18,Writing Tripod,0.6286
20260317_030302,2,6,Medium Wrap,air,1,30,18,Writing Tripod,0.6853
20260317_030302,2,6,Medium Wrap,air,1,31,15,Lateral,0.5351
20260317_030302,2,6,Medium Wrap,air,1,32,15,Lateral,0.5227
20260317_030302,2,6,Medium Wrap,air,1,33,15,Lateral,0.5465
20260317_030302,2,6,Medium Wrap,air,1,34,15,Lateral,0.5887
20260317_030302,2,6,Medium Wrap,air,1,35,15,Lateral,0.8012
20260317_030302,2,6,Medium Wrap,air,1,36,15,Lateral,0.8228
20260317_030302,2,6,Medium Wrap,air,1,37,15,Lateral,0.8017
20260317_030302,2,6,Medium Wrap,air,1,38,15,Lateral,0.8399
20260317_030302,2,6,Medium Wrap,air,1,39,15,Lateral,0.7754
20260317_030302,2,6,Medium Wrap,air,1,40,15,Lateral,0.865
20260317_030302,2,6,Medium Wrap,air,1,41,15,Lateral,0.852
20260317_030302,2,6,Medium Wrap,air,1,42,15,Lateral,0.8125
20260317_030302,2,6,Medium Wrap,air,1,43,15,Lateral,0.7014
20260317_030302,2,6,Medium Wrap,air,1,44,15,Lateral,0.7923
20260317_030302,2,6,Medium Wrap,air,1,45,15,Lateral,0.6772
20260317_030302,2,6,Medium Wrap,air,1,46,15,Lateral,0.6215
20260317_030302,2,6,Medium Wrap,air,1,47,15,Lateral,0.6889
20260317_030302,2,6,Medium Wrap,air,1,48,15,Lateral,0.7454
20260317_030302,2,6,Medium Wrap,air,1,49,15,Lateral,0.5547
20260317_030302,2,6,Medium Wrap,air,1,50,15,Lateral,0.5673
20260317_030302,2,6,Medium Wrap,air,1,51,15,Lateral,0.6756
20260317_030302,2,6,Medium Wrap,air,1,52,15,Lateral,0.7017
20260317_030302,2,6,Medium Wrap,air,1,53,18,Writing Tripod,0.4695
20260317_030302,2,6,Medium Wrap,air,1,54,15,Lateral,0.4197
20260317_030302,2,6,Medium Wrap,air,1,55,15,Lateral,0.4301
20260317_030302,2,6,Medium Wrap,air,1,56,15,Lateral,0.4338
20260317_030302,3,6,Medium Wrap,object,1,0,18,Writing Tripod,0.4525
20260317_030302,3,6,Medium Wrap,object,1,1,18,Writing Tripod,0.5349
20260317_030302,3,6,Medium Wrap,object,1,2,18,Writing Tripod,0.4672
20260317_030302,3,6,Medium Wrap,object,1,3,18,Writing Tripod,0.5109
20260317_030302,3,6,Medium Wrap,object,1,4,18,Writing Tripod,0.49
20260317_030302,3,6,Medium Wrap,object,1,5,18,Writing Tripod,0.4552
20260317_030302,3,6,Medium Wrap,object,1,6,18,Writing Tripod,0.4885
20260317_030302,3,6,Medium Wrap,object,1,7,18,Writing Tripod,0.4198
20260317_030302,3,6,Medium Wrap,object,1,8,15,Lateral,0.3338
20260317_030302,3,6,Medium Wrap,object,1,9,27,Tripod,0.447
20260317_030302,3,6,Medium Wrap,object,1,10,15,Lateral,0.3103
20260317_030302,3,6,Medium Wrap,object,1,11,18,Writing Tripod,0.4864
20260317_030302,3,6,Medium Wrap,object,1,12,18,Writing Tripod,0.5638
20260317_030302,3,6,Medium Wrap,object,1,13,18,Writing Tripod,0.5805
20260317_030302,3,6,Medium Wrap,object,1,14,18,Writing Tripod,0.4902
20260317_030302,3,6,Medium Wrap,object,1,15,18,Writing Tripod,0.5537
20260317_030302,3,6,Medium Wrap,object,1,16,18,Writing Tripod,0.4951
20260317_030302,3,6,Medium Wrap,object,1,17,18,Writing Tripod,0.531
20260317_030302,3,6,Medium Wrap,object,1,18,18,Writing Tripod,0.6359
20260317_030302,3,6,Medium Wrap,object,1,19,18,Writing Tripod,0.5671
20260317_030302,3,6,Medium Wrap,object,1,20,18,Writing Tripod,0.6015
20260317_030302,3,6,Medium Wrap,object,1,21,18,Writing Tripod,0.7038
20260317_030302,3,6,Medium Wrap,object,1,22,18,Writing Tripod,0.6039
20260317_030302,3,6,Medium Wrap,object,1,23,18,Writing Tripod,0.4767
20260317_030302,3,6,Medium Wrap,object,1,24,15,Lateral,0.4823
20260317_030302,3,6,Medium Wrap,object,1,25,18,Writing Tripod,0.3721
20260317_030302,3,6,Medium Wrap,object,1,26,18,Writing Tripod,0.7343
20260317_030302,3,6,Medium Wrap,object,1,27,18,Writing Tripod,0.6894
20260317_030302,3,6,Medium Wrap,object,1,28,18,Writing Tripod,0.6555
20260317_030302,3,6,Medium Wrap,object,1,29,18,Writing Tripod,0.6371
20260317_030302,3,6,Medium Wrap,object,1,30,15,Lateral,0.5006
20260317_030302,3,6,Medium Wrap,object,1,31,15,Lateral,0.5112
20260317_030302,3,6,Medium Wrap,object,1,32,15,Lateral,0.4119
20260317_030302,3,6,Medium Wrap,object,1,33,18,Writing Tripod,0.4238
20260317_030302,3,6,Medium Wrap,object,1,34,18,Writing Tripod,0.517
20260317_030302,3,6,Medium Wrap,object,1,35,18,Writing Tripod,0.5149
20260317_030302,3,6,Medium Wrap,object,1,36,18,Writing Tripod,0.584
20260317_030302,3,6,Medium Wrap,object,1,37,18,Writing Tripod,0.5962
20260317_030302,3,6,Medium Wrap,object,1,38,18,Writing Tripod,0.6632
20260317_030302,3,6,Medium Wrap,object,1,39,18,Writing Tripod,0.6503
20260317_030302,3,6,Medium Wrap,object,1,40,18,Writing Tripod,0.7463
20260317_030302,3,6,Medium Wrap,object,1,41,18,Writing Tripod,0.6879
20260317_030302,3,6,Medium Wrap,object,1,42,18,Writing Tripod,0.6735
20260317_030302,3,6,Medium Wrap,object,1,43,18,Writing Tripod,0.6515
20260317_030302,3,6,Medium Wrap,object,1,44,18,Writing Tripod,0.6543
20260317_030302,3,6,Medium Wrap,object,1,45,18,Writing Tripod,0.6372
20260317_030302,3,6,Medium Wrap,object,1,46,18,Writing Tripod,0.663
20260317_030302,3,6,Medium Wrap,object,1,47,18,Writing Tripod,0.6383
20260317_030302,3,6,Medium Wrap,object,1,48,18,Writing Tripod,0.6381
20260317_030302,3,6,Medium Wrap,object,1,49,18,Writing Tripod,0.6632
20260317_030302,3,6,Medium Wrap,object,1,50,18,Writing Tripod,0.676
20260317_030302,3,6,Medium Wrap,object,1,51,18,Writing Tripod,0.5976
20260317_030302,3,6,Medium Wrap,object,1,52,18,Writing Tripod,0.5914
20260317_030302,3,6,Medium Wrap,object,1,53,18,Writing Tripod,0.6596
20260317_030302,3,6,Medium Wrap,object,1,54,18,Writing Tripod,0.6009
20260317_030302,3,6,Medium Wrap,object,1,55,18,Writing Tripod,0.6107
20260317_030302,3,6,Medium Wrap,object,1,56,18,Writing Tripod,0.5992
20260317_030302,3,6,Medium Wrap,object,1,57,18,Writing Tripod,0.6173
20260317_030302,3,6,Medium Wrap,object,1,58,18,Writing Tripod,0.6686
20260317_030302,4,1,Small Diameter,air,1,0,15,Lateral,0.5374
20260317_030302,4,1,Small Diameter,air,1,1,15,Lateral,0.5408
20260317_030302,4,1,Small Diameter,air,1,2,18,Writing Tripod,0.715
20260317_030302,4,1,Small Diameter,air,1,3,18,Writing Tripod,0.5333
20260317_030302,4,1,Small Diameter,air,1,4,18,Writing Tripod,0.4927
20260317_030302,4,1,Small Diameter,air,1,5,18,Writing Tripod,0.634
20260317_030302,4,1,Small Diameter,air,1,6,18,Writing Tripod,0.6343
20260317_030302,4,1,Small Diameter,air,1,7,18,Writing Tripod,0.6113
20260317_030302,4,1,Small Diameter,air,1,8,18,Writing Tripod,0.6102
20260317_030302,4,1,Small Diameter,air,1,9,18,Writing Tripod,0.654
20260317_030302,4,1,Small Diameter,air,1,10,18,Writing Tripod,0.6088
20260317_030302,4,1,Small Diameter,air,1,11,18,Writing Tripod,0.7275
20260317_030302,4,1,Small Diameter,air,1,12,18,Writing Tripod,0.608
20260317_030302,4,1,Small Diameter,air,1,13,18,Writing Tripod,0.6891
20260317_030302,4,1,Small Diameter,air,1,14,18,Writing Tripod,0.5878
20260317_030302,4,1,Small Diameter,air,1,15,18,Writing Tripod,0.5605
20260317_030302,4,1,Small Diameter,air,1,16,18,Writing Tripod,0.405
20260317_030302,4,1,Small Diameter,air,1,17,15,Lateral,0.7407
20260317_030302,4,1,Small Diameter,air,1,18,15,Lateral,0.9328
20260317_030302,4,1,Small Diameter,air,1,19,15,Lateral,0.789
20260317_030302,4,1,Small Diameter,air,1,20,15,Lateral,0.5861
20260317_030302,4,1,Small Diameter,air,1,21,18,Writing Tripod,0.4467
20260317_030302,4,1,Small Diameter,air,1,22,18,Writing Tripod,0.8126
20260317_030302,4,1,Small Diameter,air,1,23,18,Writing Tripod,0.7014
20260317_030302,4,1,Small Diameter,air,1,24,18,Writing Tripod,0.7247
20260317_030302,4,1,Small Diameter,air,1,25,18,Writing Tripod,0.7398
20260317_030302,4,1,Small Diameter,air,1,26,18,Writing Tripod,0.7693
20260317_030302,4,1,Small Diameter,air,1,27,18,Writing Tripod,0.7137
20260317_030302,4,1,Small Diameter,air,1,28,18,Writing Tripod,0.5527
20260317_030302,4,1,Small Diameter,air,1,29,15,Lateral,0.4955
20260317_030302,4,1,Small Diameter,air,1,30,18,Writing Tripod,0.3721
20260317_030302,4,1,Small Diameter,air,1,31,18,Writing Tripod,0.5246
20260317_030302,4,1,Small Diameter,air,1,32,18,Writing Tripod,0.4495
20260317_030302,4,1,Small Diameter,air,1,33,23,Prismatic 3 Finger,0.4097
20260317_030302,4,1,Small Diameter,air,1,34,18,Writing Tripod,0.5877
20260317_030302,4,1,Small Diameter,air,1,35,18,Writing Tripod,0.7086
20260317_030302,4,1,Small Diameter,air,1,36,18,Writing Tripod,0.7324
20260317_030302,4,1,Small Diameter,air,1,37,18,Writing Tripod,0.6359
20260317_030302,4,1,Small Diameter,air,1,38,18,Writing Tripod,0.6639
20260317_030302,4,1,Small Diameter,air,1,39,18,Writing Tripod,0.6012
20260317_030302,4,1,Small Diameter,air,1,40,18,Writing Tripod,0.6701
20260317_030302,4,1,Small Diameter,air,1,41,18,Writing Tripod,0.6415
20260317_030302,4,1,Small Diameter,air,1,42,18,Writing Tripod,0.6985
20260317_030302,4,1,Small Diameter,air,1,43,18,Writing Tripod,0.7074
20260317_030302,4,1,Small Diameter,air,1,44,18,Writing Tripod,0.412
20260317_030302,4,1,Small Diameter,air,1,45,18,Writing Tripod,0.3758
20260317_030302,4,1,Small Diameter,air,1,46,18,Writing Tripod,0.4678
20260317_030302,4,1,Small Diameter,air,1,47,18,Writing Tripod,0.6742
20260317_030302,4,1,Small Diameter,air,1,48,18,Writing Tripod,0.9085
20260317_030302,4,1,Small Diameter,air,1,49,18,Writing Tripod,0.7668
20260317_030302,4,1,Small Diameter,air,1,50,18,Writing Tripod,0.5622
20260317_030302,4,1,Small Diameter,air,1,51,18,Writing Tripod,0.5972
20260317_030302,4,1,Small Diameter,air,1,52,18,Writing Tripod,0.5728
20260317_030302,4,1,Small Diameter,air,1,53,18,Writing Tripod,0.747
20260317_030302,4,1,Small Diameter,air,1,54,18,Writing Tripod,0.6316
20260317_030302,4,1,Small Diameter,air,1,55,18,Writing Tripod,0.4689
20260317_030302,4,1,Small Diameter,air,1,56,18,Writing Tripod,0.4106
20260317_030302,5,1,Small Diameter,object,1,0,18,Writing Tripod,0.7626
20260317_030302,5,1,Small Diameter,object,1,1,18,Writing Tripod,0.7693
20260317_030302,5,1,Small Diameter,object,1,2,18,Writing Tripod,0.7759
20260317_030302,5,1,Small Diameter,object,1,3,18,Writing Tripod,0.8103
20260317_030302,5,1,Small Diameter,object,1,4,18,Writing Tripod,0.7713
20260317_030302,5,1,Small Diameter,object,1,5,18,Writing Tripod,0.8015
20260317_030302,5,1,Small Diameter,object,1,6,18,Writing Tripod,0.7674
20260317_030302,5,1,Small Diameter,object,1,7,18,Writing Tripod,0.7856
20260317_030302,5,1,Small Diameter,object,1,8,18,Writing Tripod,0.8143
20260317_030302,5,1,Small Diameter,object,1,9,18,Writing Tripod,0.7423
20260317_030302,5,1,Small Diameter,object,1,10,18,Writing Tripod,0.8179
20260317_030302,5,1,Small Diameter,object,1,11,18,Writing Tripod,0.7
20260317_030302,5,1,Small Diameter,object,1,12,18,Writing Tripod,0.7286
20260317_030302,5,1,Small Diameter,object,1,13,18,Writing Tripod,0.7097
20260317_030302,5,1,Small Diameter,object,1,14,18,Writing Tripod,0.7653
20260317_030302,5,1,Small Diameter,object,1,15,18,Writing Tripod,0.7631
20260317_030302,5,1,Small Diameter,object,1,16,18,Writing Tripod,0.7217
20260317_030302,5,1,Small Diameter,object,1,17,18,Writing Tripod,0.7896
20260317_030302,5,1,Small Diameter,object,1,18,18,Writing Tripod,0.7791
20260317_030302,5,1,Small Diameter,object,1,19,18,Writing Tripod,0.7769
20260317_030302,5,1,Small Diameter,object,1,20,18,Writing Tripod,0.7786
20260317_030302,5,1,Small Diameter,object,1,21,18,Writing Tripod,0.8026
20260317_030302,5,1,Small Diameter,object,1,22,18,Writing Tripod,0.827
20260317_030302,5,1,Small Diameter,object,1,23,18,Writing Tripod,0.7843
20260317_030302,5,1,Small Diameter,object,1,24,18,Writing Tripod,0.7574
20260317_030302,5,1,Small Diameter,object,1,25,18,Writing Tripod,0.8351
20260317_030302,5,1,Small Diameter,object,1,26,18,Writing Tripod,0.8178
20260317_030302,5,1,Small Diameter,object,1,27,18,Writing Tripod,0.796
20260317_030302,5,1,Small Diameter,object,1,28,18,Writing Tripod,0.826
20260317_030302,5,1,Small Diameter,object,1,29,18,Writing Tripod,0.7877
20260317_030302,5,1,Small Diameter,object,1,30,18,Writing Tripod,0.8182
20260317_030302,5,1,Small Diameter,object,1,31,18,Writing Tripod,0.8248
20260317_030302,5,1,Small Diameter,object,1,32,18,Writing Tripod,0.8079
20260317_030302,5,1,Small Diameter,object,1,33,18,Writing Tripod,0.8212
20260317_030302,5,1,Small Diameter,object,1,34,18,Writing Tripod,0.8133
20260317_030302,5,1,Small Diameter,object,1,35,18,Writing Tripod,0.8401
20260317_030302,5,1,Small Diameter,object,1,36,18,Writing Tripod,0.8298
20260317_030302,5,1,Small Diameter,object,1,37,18,Writing Tripod,0.7682
20260317_030302,5,1,Small Diameter,object,1,38,18,Writing Tripod,0.8291
20260317_030302,5,1,Small Diameter,object,1,39,18,Writing Tripod,0.7781
20260317_030302,5,1,Small Diameter,object,1,40,18,Writing Tripod,0.7257
20260317_030302,5,1,Small Diameter,object,1,41,18,Writing Tripod,0.7655
20260317_030302,5,1,Small Diameter,object,1,42,18,Writing Tripod,0.7786
20260317_030302,5,1,Small Diameter,object,1,43,18,Writing Tripod,0.8087
20260317_030302,5,1,Small Diameter,object,1,44,18,Writing Tripod,0.8308
20260317_030302,5,1,Small Diameter,object,1,45,18,Writing Tripod,0.8338
20260317_030302,5,1,Small Diameter,object,1,46,18,Writing Tripod,0.7729
20260317_030302,5,1,Small Diameter,object,1,47,18,Writing Tripod,0.821
20260317_030302,5,1,Small Diameter,object,1,48,18,Writing Tripod,0.8237
20260317_030302,5,1,Small Diameter,object,1,49,18,Writing Tripod,0.7901
20260317_030302,5,1,Small Diameter,object,1,50,18,Writing Tripod,0.7819
20260317_030302,5,1,Small Diameter,object,1,51,18,Writing Tripod,0.8117
20260317_030302,5,1,Small Diameter,object,1,52,18,Writing Tripod,0.8522
20260317_030302,5,1,Small Diameter,object,1,53,18,Writing Tripod,0.8244
20260317_030302,5,1,Small Diameter,object,1,54,18,Writing Tripod,0.8164
20260317_030302,5,1,Small Diameter,object,1,55,18,Writing Tripod,0.8225
20260317_030302,5,1,Small Diameter,object,1,56,18,Writing Tripod,0.8674
20260317_030302,5,1,Small Diameter,object,1,57,18,Writing Tripod,0.8185
20260317_030302,6,11,Power Disk,air,1,0,11,Power Disk,0.3103
20260317_030302,6,11,Power Disk,air,1,1,25,Precision Sphere,0.4746
20260317_030302,6,11,Power Disk,air,1,2,11,Power Disk,0.3345
20260317_030302,6,11,Power Disk,air,1,3,11,Power Disk,0.3296
20260317_030302,6,11,Power Disk,air,1,4,11,Power Disk,0.3487
